子供,38.0,0.7921,子供
家族,36.0,0.7889,家族,家族連れ
入場料,18.0,0.0000,入場料
入園,39.0,0.2026,入園,園内
駐車場,15.0,-0.1333,駐車場
乗り物,16.0,0.5188,乗り物
施設,24.0,0.6000,施設
動物園,150.0,0.7207,遊園地,動物園,水族館
レストランと食事,29.0,0.3828,レストランと食事
お土産,16.0,0.5000,お土産
ショー,51.0,0.8235,ショー,動物ショー
イベント,13.0,0.6154,イベント
スタッフ,24.0,0.5958,スタッフ
混雑,17.0,-0.1412,混雑
パンダ,332.0,0.7835,双子のパンダ,パンダツアー,パンダ
イルカ,232.0,0.8056,イルカ
白浜,36.0,0.6528,白浜
マリンライブ,19.0,0.8579,マリンライブ
ペンギン,42.0,0.6810,ペンギン
動物,127.0,0.7803,ゾウ,動物
ライオンの赤ちゃん,18.0,0.6944,ライオンの赤ちゃん
サファリ,105.0,0.6971,サファリ,サファリパーク
ケニア号,34.0,0.4618,ケニア号
キリン,24.0,0.7167,キリン
動物とのふれあい,46.0,0.7239,餌やり体験,ふれあい,動物とのふれあい
