新鮮な食材,14.0,0.8857,新鮮な食材
野菜,18.0,0.7167,野菜
動物,9.0,0.6778,動物
白鳥,26.0,0.7577,水鳥,白鳥
鳥類観察,14.0,0.6929,鳥類観察
池,31.0,0.6935,池
鯉,13.0,0.6000,鯉
魚屋,8.0,0.7750,魚屋
魚介類,10.0,0.7300,魚介類
花,51.0,0.7804,花,お花見
緑,7.0,0.8429,緑
景色,9.0,0.8667,景色
動作,8.0,0.5000,動作
自然,28.0,0.8821,自然
季節,7.0,0.7571,季節
飲食店,13.0,0.7231,飲食店
弁当,12.0,0.6750,弁当
店舗,10.0,0.6600,店舗
玉野,11.0,0.6545,玉野
道の駅,43.0,0.7070,道の駅
ドッグラン,28.0,0.7286,ドッグラン
混雑,11.0,0.0000,混雑
紅葉,32.0,0.7750,紅葉
桜,52.0,0.8135,桜
自転車レンタル,10.0,0.7900,自転車レンタル
サイクリング,11.0,0.8000,サイクリング
アウトドア活動,16.0,0.7125,アウトドア活動
散歩,20.0,0.7650,散歩
道,9.0,0.6000,道
公園,113.0,0.8018,公園
敷地,8.0,0.6875,敷地
駐車場,18.0,0.2167,駐車場
広い,17.0,0.6765,広い,広い場所
芝生,13.0,0.7846,芝生
アスレチック,17.0,0.7941,アスレチック
広場,15.0,0.6667,広場
パターゴルフ,33.0,0.7091,パターゴルフ
イギリス庭園,20.0,0.6850,イギリス庭園
遊具,52.0,0.7615,遊具
子供,58.0,0.8190,子連れ,子供
家族向け,19.0,0.8579,家族向け
大人,9.0,0.8444,大人
