トイレ,14.0,0.2929,トイレ
休憩,7.0,0.5143,休憩
飲み物,4.0,0.7500,飲み物
店員,6.0,0.5833,店員
景観,3.0,0.7333,景観
雰囲気,4.0,0.8000,雰囲気
交通手段,3.0,-0.1000,交通手段
桜,22.0,0.8318,桜
宿場町,4.0,0.4500,宿場町
道の駅,31.0,0.5903,道の駅
お土産,45.0,0.6600,お土産
牛餅丼,9.0,0.8333,牛餅丼
熊笹製品,3.0,0.7000,熊笹製品
ひめのもち,15.0,0.8867,ひめのもち
お餅,9.0,0.7111,お餅
和菓子,4.0,0.6500,和菓子
美味しさ,4.0,0.9500,美味しさ
サルナシ製品,3.0,0.5333,サルナシ製品
野菜,12.0,0.7333,野菜
バイキング,3.0,0.7000,バイキング
食事,21.0,0.5238,食事処,食事
建物,5.0,0.5400,建物
ドライブ,4.0,0.5750,ドライブ
