アウトレットモール,479.0,0.4904,三井アウトレットパーク,アウトレット,アウトレットモール
ショッピング,335.0,0.6937,ショッピング,買い物
ショッピングモール,45.0,0.5622,ショッピングモール
お店,321.0,0.5548,ショップ,お店
飲食,75.0,0.3307,飲食
フード,35.0,0.5743,フード
アリオ,189.0,0.6312,アリオ倉敷,アリオ
イオンモール岡山,35.0,0.3943,イオンモール岡山
駅,135.0,0.7837,駅
アクセス,47.0,0.9213,アクセス
交通手段,55.0,0.5345,交通手段
遊び場,33.0,0.7242,遊び場
駐車場,220.0,0.3877,駐車場
広い,92.0,0.5087,広い
チボリ公園跡地,34.0,0.4147,チボリ公園跡地
パーク,67.0,0.6910,パーク
子供連れ,85.0,0.7012,子連れ,子供連れ
家族,40.0,0.8725,家族
平日,75.0,0.6427,平日
楽しさ,33.0,0.9182,楽しさ
利便性,58.0,0.8724,利便性
コスト,63.0,0.5413,コスト
お買い得,38.0,0.6895,お買い得
セール・バーゲン,143.0,0.7797,セール・バーゲン
ブランド,80.0,0.5162,ブランド
雑貨,33.0,0.7030,雑貨
服装,112.0,0.5830,服装,商品
ゴディバ,39.0,0.7872,ゴディバ
カフェ,33.0,0.4758,カフェ
イベント,32.0,0.5937,イベント
サイズ,53.0,-0.1189,サイズ
