倉敷紡績記念館,18.0,0.7000,倉敷紡績記念館
紡績工場,19.0,0.5579,紡績工場
倉敷美観地区,225.0,0.7969,倉敷美観地区,美観地区
オルゴール,76.0,0.6921,オルゴールショップ,オルゴール,オルゴール館
お土産,25.0,0.5720,お土産
お土産屋,23.0,0.5913,お土産屋
ショッピング,28.0,0.6929,ショッピング
店,40.0,0.3475,店
赤レンガ,126.0,0.7540,赤レンガ
アイビー,167.0,0.6186,アイビー
ツタ,80.0,0.5900,ツタ
景色,22.0,0.6364,景色
ホテル,260.0,0.5658,レストラン,ホテル,宿泊
ビアガーデン,55.0,0.7200,ビアガーデン
食事,21.0,0.7381,食事
駐車場,21.0,0.3286,駐車場
風呂,29.0,0.5103,風呂
中庭,54.0,0.6148,中庭
広さ,24.0,0.5500,広さ
内装,31.0,0.6581,内装
部屋,31.0,0.1065,部屋
結婚式,25.0,0.7400,結婚式
施設,38.0,0.6289,施設
イベント,29.0,0.5621,イベント
会場,29.0,0.5069,会場
雰囲気,113.0,0.7761,雰囲気
建物,114.0,0.6219,建物
大原美術館,27.0,0.6519,大原美術館
美術館・博物館,28.0,0.6214,美術館・博物館
写真撮影,25.0,0.7800,写真撮影
