ベビー用品,18.0,0.8333,ベビー用品
子供,30.0,0.7900,子供
家族連れ,34.0,0.8294,家族連れ
家族,28.0,0.8357,家族
イベント,32.0,0.6844,イベント
休憩,19.0,0.5211,休憩
買い物,114.0,0.7325,買い物
内装,19.0,0.6737,内装
景観,20.0,0.4650,景観
ゲームセンター,20.0,0.7750,ゲームセンター
チボリ公園,28.0,0.3107,チボリ公園
公園,22.0,0.7727,公園
広い,22.0,0.5909,広い
駐車場,101.0,0.4485,駐車場
駅,97.0,0.7206,駅
便利,52.0,0.9154,便利
アクセス,18.0,0.8111,アクセス
電車,21.0,0.6571,電車
雑貨店,23.0,0.6696,雑貨店
お店,138.0,0.6522,専門店,お店
アウトレット,282.0,0.6312,三井アウトレットパーク,アウトレット
ショッピングモール,117.0,0.6778,ショッピングモール
アリオ,97.0,0.6629,アリオ
イトーヨーカドー,51.0,0.4863,イトーヨーカドー
スーパー,49.0,0.5980,スーパー
お土産,47.0,0.6936,お土産
フードコート,153.0,0.6987,フードコート
食事,150.0,0.6407,飲食店,食事
食べ物,22.0,0.6273,食べ物
ランチ,20.0,0.6850,ランチ
