もろこし,14.0,0.7214,もろこし
稲庭うどん,13.0,0.6462,稲庭うどん
お土産屋,16.0,0.6250,お土産屋
店,29.0,0.4276,店
観光客,54.0,0.2630,観光客
散策,36.0,0.6278,散策
駐車場,33.0,0.1152,駐車場
人力車,23.0,0.7000,人力車
景色,28.0,0.7464,景色
雰囲気,42.0,0.7119,雰囲気
混雑,22.0,-0.2727,混雑
街並み,85.0,0.7176,街並み,街道,町
黒塀,17.0,0.6941,黒塀
青柳家,43.0,0.7349,青柳家
建物,12.0,0.8167,建物
静かさ,13.0,0.6231,静かさ
天気,13.0,0.3077,天気
春,15.0,0.6933,春
新緑,31.0,0.8194,新緑
庭,20.0,0.5600,庭
雪,26.0,0.3308,雪
紅葉,66.0,0.6712,紅葉
花見,15.0,0.5467,花見
桜,299.0,0.6963,しだれ桜,桜の開花,桜,桜観光
角館,80.0,0.6613,角館,角館武家屋敷
屋敷,278.0,0.6903,屋敷,武家屋敷,武家屋敷通り
