露天風呂,99.0,0.6707,女性専用露天風呂,露天風呂
混浴,74.0,0.3892,お風呂,混浴
脱衣所,18.0,-0.4056,脱衣所
お肌,12.0,0.8833,お肌
硫黄,31.0,0.3645,硫黄
温泉,173.0,0.7942,乳白色の温泉,乳頭温泉
湯めぐり,174.0,0.5994,白濁湯,湯,湯めぐり帖,湯めぐり,お湯
温泉,280.0,0.7336,温泉,温泉地,温泉宿,大釜温泉
泉質,58.0,0.7103,泉質
鶴の湯,153.0,0.6909,鶴の湯,妙の湯
湯,77.0,0.6091,秘湯,黒湯
雪,38.0,0.5053,雪
田沢湖,21.0,0.3333,田沢湖
雰囲気,52.0,0.7788,雰囲気
景色,35.0,0.7457,景色
施設,29.0,0.6380,建物,施設
紅葉,14.0,0.7357,紅葉
混雑,17.0,-0.3353,混雑
道,13.0,0.1538,道
バス,15.0,0.4333,バス
日帰り,27.0,0.4444,日帰り
宿,49.0,0.5204,宿泊,宿
休暇村,23.0,0.6000,休暇村
食事,35.0,0.6514,食事
