小城羊羹,8.0,0.8375,小城羊羹
羊羹,8.0,0.8500,羊羮,羊羹
抹茶,3.0,0.8333,抹茶
お菓子,5.0,0.8200,お菓子
製造プロセス,3.0,0.8000,製造プロセス
スタッフ,3.0,0.7333,スタッフ
お店,4.0,0.8000,お店
