唐津城,83.0,0.3313,唐津城
駐車場,12.0,0.1083,駐車場
海上タクシー,46.0,0.3609,海上タクシー
フェリー乗り場,36.0,0.1333,フェリー乗り場
定期船,51.0,0.1647,定期船
船旅,100.0,0.2360,船,船旅
宝くじ,179.0,0.3939,宝くじ売り場,宝くじ,宝くじ当選祈願
くじ,14.0,0.3143,くじ
ご利益,25.0,0.6080,ご利益
当選,16.0,0.6500,当選
参拝,30.0,0.4234,参拝,お参り
神社,249.0,0.5675,神社
祈り,9.0,0.3222,祈り
お守り,9.0,0.4222,お守り
宝当袋,16.0,0.4313,宝当袋
雰囲気,12.0,0.4333,雰囲気
島,70.0,0.3857,島
高島,34.0,0.3294,高島
裏参道,10.0,0.3700,裏参道
混雑,10.0,0.2300,混雑
猫,50.0,0.6560,猫
飲食店,13.0,0.1000,飲食店
店,14.0,0.1286,店
