シアター,3.0,0.6333,シアター
体験,3.0,0.7000,体験
エネルギー,6.0,0.6167,エネルギー
原子力発電,22.0,0.4182,原子力発電,原発
福島原発事故,3.0,-0.6333,福島原発事故
家族旅行,6.0,0.6167,家族旅行
子供,10.0,0.8500,子供
温室,7.0,0.6571,温室
植物,3.0,0.7667,植物
花,3.0,0.9000,花
館内,8.0,0.6875,館内
芝生,3.0,0.8000,芝生
広さ,7.0,0.5143,広さ,広場
施設,10.0,0.4600,施設
遊具,14.0,0.7143,遊具
公園,10.0,0.7900,公園
展望,8.0,0.7500,展望
見学,6.0,0.7500,見学
展示,6.0,0.6667,展示
九州ふるさと館,6.0,0.7333,九州ふるさと館
無料,8.0,0.7875,無料
料金,4.0,0.9500,料金
ガイド,3.0,0.8000,ガイド
サイエンス館,4.0,0.8500,サイエンス館
イベント,5.0,0.7000,イベント
模型,4.0,0.7500,模型
大人,3.0,0.7333,大人
