子供向け,22.0,0.6955,子供向け施設,子供向け
小学生,13.0,0.2462,小学生
子供,95.0,0.8284,子供
施設,29.0,0.2379,施設
敷地,14.0,0.5000,敷地
広さ,12.0,0.7167,広さ
テント,13.0,0.6692,テント
屋根付き施設,11.0,0.5182,屋根付き施設
プール,55.0,0.7236,ボールプール,プール
滑り台,89.0,0.6270,滑り台,遊具
遊び,18.0,0.7111,遊び
餌やり体験,10.0,0.8400,餌やり体験
動物,125.0,0.7128,小動物,動物たち,動物
動物園,17.0,0.6765,動物園
入場料,40.0,-0.3175,入場料
自転車,40.0,0.6550,自転車
アトラクション,25.0,0.5680,室内アトラクション,アトラクション
乗り物,56.0,0.3911,乗り物
メルヘン,32.0,0.7656,メルヘン
楽しさ,12.0,0.9667,楽しさ
遊園地,86.0,0.5570,遊園地
食事場所,10.0,-0.0900,食事場所
お弁当持ち込み,8.0,0.6250,お弁当持ち込み
家族,23.0,0.8087,家族
リス,19.0,0.4684,リス
大人,16.0,0.3187,大人
ヤギ,16.0,0.6188,ヤギ
古びた印象,10.0,-0.1700,古びた印象
天気,13.0,0.2769,天気
雨,14.0,0.3786,雨
部屋,8.0,0.6125,部屋
自然,12.0,0.7333,自然
料金,11.0,0.3182,料金
