みかん,55.0,0.7782,みかん
坊ちゃん,51.0,0.6529,坊ちゃん
一六タルト,45.0,0.6600,一六タルト,タルト
ビール,17.0,0.7000,ビール
アイス,14.0,0.8071,アイス
食事,52.0,0.5384,食事処,食事,飲食
散策,60.0,0.6783,食べ歩き,散策
煎餅,14.0,0.8286,煎餅
じゃこ天,12.0,0.6750,じゃこ天
鯛めし,13.0,0.7385,鯛めし
お土産屋さん,177.0,0.6288,お土産屋さん,お土産,土産物店
温泉,357.0,0.7000,道後温泉,道後温泉街,温泉街,温泉
今治タオル専門店,33.0,0.7091,今治タオル専門店
浴衣,32.0,0.6687,浴衣
からくり時計,30.0,0.5667,からくり時計
雰囲気,32.0,0.8094,雰囲気
賑やかさ,16.0,0.6750,賑やかさ
店舗,258.0,0.5969,店員,商店街,ショッピング,店舗,お店,雑貨店
松山,16.0,0.5438,松山
街並み,14.0,0.6643,街並み
アーケード,57.0,0.5333,アーケード
宿泊,17.0,0.4824,宿泊
カフェ,37.0,0.6973,カフェ,おしゃれなカフェ
路面電車,12.0,0.4333,路面電車
