狛犬,14.0,0.5714,狛犬
神様,7.0,0.4571,神様
神道,12.0,0.4417,神道
御朱印,22.0,0.4909,御朱印
お守り,21.0,0.6762,お守り
おみくじ,14.0,0.6571,おみくじ
伊勢神宮,106.0,0.6557,伊勢神宮
真名井神社,38.0,0.5737,真名井神社
籠神社,19.0,0.6158,籠神社
神社,123.0,0.6610,神社,神社・神宮,神社・宮殿
丹後国一宮,8.0,0.5250,丹後国一宮
鳥居,22.0,0.5727,鳥居
参拝,26.0,0.4769,お参り,参拝
本殿,27.0,0.5408,本殿,社殿
参道,6.0,0.5000,参道
境内,28.0,0.3179,境内
門,8.0,0.3000,門
パワースポット,18.0,0.7611,パワースポット
雰囲気,26.0,0.6154,雰囲気
水琴窟,11.0,0.8364,水琴窟
写真撮影禁止,11.0,-0.1273,写真撮影禁止
歴史,7.0,0.7429,歴史
五色の座玉,6.0,0.6167,五色の座玉
傘松公園,42.0,0.4857,傘松公園
ケーブルカーとリフト,28.0,0.3071,ケーブルカーとリフト
船舶と乗り場,13.0,0.2538,船舶と乗り場
駐車場,40.0,0.3850,駐車場
天橋立,65.0,0.5954,天橋立
観光客,9.0,0.1556,観光客
