和菓子店,34.0,0.5765,和菓子店
お抹茶とお菓子,70.0,0.6614,お抹茶,抹茶と菓子,お抹茶とお菓子,お茶とお菓子
新撰組,146.0,0.7795,新撰組
芹沢鴨,25.0,0.3640,芹沢鴨,芹沢鴨暗殺
沖田総司,7.0,0.6143,沖田総司
刀傷,49.0,0.5551,刀傷
ガイド,78.0,0.6513,案内人,ガイドの説明,ガイド,ボランティア
説明,31.0,0.6742,説明
スタッフ,6.0,0.8333,スタッフ
コスト,8.0,0.3375,コスト
雰囲気,6.0,0.7333,雰囲気
写真撮影禁止,9.0,-0.2556,写真撮影禁止
歴史,32.0,0.7656,歴史
幕末,7.0,0.7714,幕末
土方歳三,6.0,0.5167,土方歳三
近藤勇,6.0,0.3000,近藤勇
壬生寺,37.0,0.5324,壬生寺
屯所,24.0,0.6375,屯所,屯所餅
邸宅,64.0,0.6890,八木邸,邸宅
前川邸,8.0,0.3750,前川邸
建物,19.0,0.5632,建物
入場料,27.0,-0.1074,入場料
拝観,6.0,-0.3833,拝観
