店,48.0,0.4479,店
買い物,23.0,0.5652,買い物
値段,107.0,-0.1879,値段
駐車場,61.0,0.0033,駐車場
施設,15.0,0.2267,施設
家族連れ,15.0,0.6067,家族連れ
岩ガキ,17.0,0.9000,岩ガキ
活気,37.0,0.6946,活気
混雑,42.0,-0.3738,混雑
海鮮,103.0,0.6981,海鮮丼,海鮮焼き
丼もの,27.0,0.2185,丼もの
食事,114.0,0.3167,ご飯,食事スペース,食事,飲食施設
干物・乾物,28.0,0.6000,干物・乾物
味噌汁,15.0,0.5600,味噌汁
美味しさ,49.0,0.9490,美味しさ
調理,17.0,0.7529,調理
試食,15.0,0.4933,試食
イカ,19.0,0.8158,イカ
ホタテ料理,16.0,0.8188,ホタテ料理
エビ,30.0,0.8067,エビ
カニ,48.0,0.6958,カニ
牡蠣,39.0,0.8026,牡蠣
貝類,27.0,0.8037,貝類
刺身,61.0,0.7754,刺身
寿司,40.0,0.5875,寿司
海鮮,167.0,0.7563,海鮮,海の幸
新鮮,109.0,0.8174,新鮮な魚,新鮮,新鮮な魚介類
魚介類,85.0,0.8141,魚介類
魚,156.0,0.7487,お魚,魚
天橋立,20.0,0.4300,天橋立
野菜,18.0,0.4833,野菜
市場,58.0,0.6172,市場
とれとれセンター,33.0,0.6364,とれとれセンター
お土産,115.0,0.6009,お土産
観光客,24.0,0.0875,観光客
道の駅,45.0,0.6333,道の駅
