光,45.0,0.8178,イルミネーション,光,ライト
ランプ作り体験,14.0,0.9143,ランプ作り体験
ランプ,37.0,0.9297,ランプ,和紙キャンドルランプコース
キャンドル,55.0,0.8745,キャンドル
和紙,90.0,0.8178,和紙
スタッフ,87.0,0.8529,スタッフ
体験,78.0,0.8667,体験
完成品,16.0,0.8188,完成品
作品,44.0,0.8955,作品
製作,12.0,0.7917,製作
デザイン,24.0,0.7542,デザイン
楽しさ,34.0,0.9647,楽しさ
思い出,45.0,0.9467,思い出
おすすめ,13.0,0.9769,おすすめ
写真,16.0,0.8187,写真
アクセサリー,7.0,0.9286,アクセサリー
子供,13.0,0.6385,子供
友人,10.0,0.7600,友人
お兄さん,14.0,0.9214,お兄さん
教え方,31.0,0.9226,教え方
アドバイス,7.0,0.9143,アドバイス
時間,39.0,0.8744,時間
作業,19.0,0.8263,作業
対応,18.0,0.9222,対応
出来,12.0,0.8667,出来
コース,9.0,0.7667,コース
指導者,10.0,0.9100,指導者
丁寧さ,9.0,0.9444,丁寧さ
綺麗,7.0,0.9714,綺麗
満足感,24.0,0.9833,満足感
雰囲気,17.0,0.8294,雰囲気
説明,22.0,0.8455,説明
