入場料・入館料,9.0,0.6111,入場料・入館料
ホール,7.0,0.7000,ホール
新館,31.0,0.5097,別館,新館
屋内施設,21.0,0.6667,内部,屋内施設
駅,9.0,0.6222,駅
会場,7.0,0.7429,会場
空間,9.0,0.7778,空間
グッズ,10.0,0.7200,グッズ
和紙店,11.0,0.8000,和紙店
外観,23.0,0.6391,外観
催し物,19.0,0.6526,展覧会,催し物
雰囲気,19.0,0.8000,雰囲気
音楽イベント,9.0,0.6778,音楽イベント
烏丸御池,9.0,0.3778,烏丸御池
三条通り,15.0,0.5200,三条通り
カフェ,37.0,0.6378,カフェ
食事処,40.0,0.6250,飲食店,食事処,食事
お土産店,32.0,0.5875,お土産店
店舗,21.0,0.6429,店舗
旧日本銀行京都支店,36.0,0.6222,旧日本銀行京都支店
レンガ造り,33.0,0.8182,レンガ造り
建物,85.0,0.7506,建物
洋風建築,8.0,0.8625,洋風建築
歴史,39.0,0.7897,歴史と文化,歴史
展示,118.0,0.5958,展示
シアター,9.0,0.6111,シアター
映画,8.0,0.5375,映画
博物館,76.0,0.7645,美術館,博物館
伝統文化,11.0,0.7909,伝統文化
文化財,11.0,0.7909,文化財
アートと鑑賞,9.0,0.8000,アートと鑑賞
祇園祭,7.0,0.8143,祇園祭
辰野金吾設計,7.0,0.8000,辰野金吾設計
