カメラマン,16.0,0.7687,カメラマン
スタジオ撮影プラン,11.0,0.7091,スタジオ撮影プラン
写真,58.0,0.6810,写真,撮影
舞妓,50.0,0.7900,舞妓体験,舞妓さん
着物,37.0,0.4838,着物
化粧,47.0,0.4128,化粧
半かつら,16.0,0.0250,半かつら
帯,4.0,0.1250,帯
髪飾り,4.0,0.0500,髪飾り
洗面設備,4.0,0.0500,洗面設備
更衣室,5.0,-0.0800,更衣室
変身体験,4.0,0.7000,変身体験
店舗,18.0,0.8222,店舗
スタッフ,70.0,0.5829,スタッフ
庭,4.0,0.8750,庭
茶室,5.0,0.8000,茶室
室内プラン,11.0,0.7909,室内プラン
四季,15.0,0.7933,四季
清水寺,5.0,0.6800,清水寺
散策,11.0,0.5909,散策
体験,21.0,0.8810,体験
言語サービス,7.0,0.9286,言語サービス
価格,6.0,0.1667,価格
楽しさ,10.0,0.9500,楽しさ
仕上がり,13.0,0.5154,仕上がり
思い出,12.0,0.9583,思い出
