岡崎公園,40.0,0.5675,岡崎公園
美術館,71.0,0.5338,美術館
動物園と公園,39.0,0.5256,動物園と公園
バス,30.0,0.0533,バス
駐車場,24.0,0.0000,駐車場
観光客,84.0,0.3262,観光客
池,31.0,0.7258,池
休憩場所,30.0,0.7267,休憩場所
境内,150.0,0.6873,敷地,境内
景色,38.0,0.8079,景色
雰囲気,52.0,0.7269,雰囲気
混雑,68.0,-0.1765,混雑
広さ,53.0,0.6491,広さ
紅葉,26.0,0.6269,紅葉
御朱印,27.0,0.6074,御朱印
おみくじ,25.0,0.3560,おみくじ
祭り,25.0,0.7200,祭り
写真撮影,38.0,0.5132,写真撮影
結婚式,30.0,0.6600,結婚式
桜,209.0,0.8861,桜,枝垂桜
太極,26.0,0.7346,太極
殿,81.0,0.6519,殿
建物,105.0,0.7162,建物
門,66.0,0.6939,門
参拝,59.0,0.6187,参拝
神社,100.0,0.7170,神社
神宮,38.0,0.6921,神宮
神苑,84.0,0.7048,神苑
庭園,199.0,0.7698,庭園
鳥居,303.0,0.8040,鳥居
朱色,63.0,0.8381,朱色
