桜,68.0,0.8044,枝垂桜,桜
ライトアップ,10.0,0.6500,ライトアップ
紅葉,31.0,0.8484,紅葉
季節の変化,10.0,0.7600,季節の変化
四季折々の花,11.0,0.9091,四季折々の花
木々と花,92.0,0.7174,木々と花,植物
珍しい,11.0,0.6909,珍しい
展示会,10.0,0.6700,展示会
チューリップ,17.0,0.7765,チューリップ
花,99.0,0.8121,花
バラ,22.0,0.7227,バラ
カフェ,19.0,0.7211,カフェ
園内,75.0,0.7413,敷地,園内
広さ,23.0,0.6478,広さ
散歩,26.0,0.7039,ハイキング,散歩
遊具施設,13.0,0.6231,遊具施設
子ども,12.0,0.5583,子ども
リラックス,9.0,0.7778,リラックス
雰囲気,11.0,0.6727,雰囲気
緑,9.0,0.8778,緑
入園料,36.0,0.8000,入園料
駐車,11.0,-0.1545,駐車
入場料,27.0,0.7741,入場料
デート,9.0,0.6778,デート
植物園,115.0,0.7557,植物園,府立植物園
温室,65.0,0.6508,温室
芝生エリア,27.0,0.7667,芝生エリア
ガーデン,10.0,0.7500,ガーデン
北山,31.0,0.5226,北山
アクセス,16.0,0.8250,アクセス
地下鉄,22.0,0.5409,地下鉄,地下鉄駅
