大政奉還,174.0,0.7034,大政奉還
歴史,180.0,0.7494,歴史
城内,282.0,0.6490,お城,城内,城
本丸,44.0,0.3977,本丸
二の丸御殿,151.0,0.7536,二の丸御殿
生活,35.0,-0.0829,生活
修学旅行,55.0,0.1400,修学旅行
雰囲気,58.0,0.7379,雰囲気
見応え,35.0,0.7114,見応え
景色,45.0,0.8844,景色
地下鉄,32.0,0.5656,地下鉄
駐車場,41.0,0.0927,駐車場
バス,61.0,0.2443,バス
混雑,64.0,-0.2375,混雑
散歩,39.0,0.6949,散歩
アクセス,46.0,0.7457,アクセス
外国人観光客,224.0,0.2317,外国人観光客,外国人,観光客
イベント,39.0,0.5615,イベント
アクアリウム,43.0,0.6256,アクアリウム
展示,62.0,0.4823,展示施設,人形展示
プロジェクションマッピング,45.0,0.7533,プロジェクションマッピング
ライトアップ,150.0,0.7900,ライトアップ
桜,245.0,0.8498,夜桜ライトアップ,桜
紅葉,44.0,0.6705,紅葉
梅,37.0,0.6324,梅
襖絵,59.0,0.8169,襖絵
欄間,32.0,0.8500,欄間
天井と壁の装飾,77.0,0.7597,天井と壁の装飾
廊下,55.0,0.6036,廊下
鶯張りの床,120.0,0.6950,鶯張りの廊下,鶯張りの床
内部,149.0,0.5524,内部,敷地
広大,114.0,0.5570,広さ,広大
建物,183.0,0.7290,建物
門,81.0,0.6605,唐門,門
世界遺産,64.0,0.8625,世界遺産
天守閣,80.0,0.0775,天守閣
堀川,38.0,0.5895,堀川
庭,354.0,0.7898,庭
