京阪宇治駅,52.0,0.3327,京阪宇治駅
宇治上神社,18.0,0.4000,宇治上神社
お茶,12.0,0.7250,お茶
茶屋,12.0,0.6833,茶屋
お土産屋,10.0,0.6300,お土産屋
日本三古橋,24.0,0.6583,日本三古橋
橋,131.0,0.5481,橋
川,78.0,0.5243,川,川沿いの景色
散歩コース,16.0,0.7312,散歩コース
歴史,17.0,0.6471,歴史
雰囲気,21.0,0.7381,雰囲気
天候,10.0,0.5100,天候
写真撮影,23.0,0.5130,写真撮影
時間帯,8.0,0.8500,時間帯
朝霧橋,9.0,0.6667,朝霧橋
紅葉,9.0,0.9111,紅葉
桜,11.0,0.8636,桜
山の景色,87.0,0.8161,山の景色,風景
眺め,21.0,0.7429,眺め
紫式部の像,36.0,0.5222,紫式部の像
源氏物語,18.0,0.5833,源氏物語
交通量,9.0,-0.3778,交通量
道,9.0,0.5222,道
買い物,8.0,0.6625,買い物
駅,7.0,0.5286,駅
平等院,63.0,0.5302,平等院,平等院鳳凰堂
