丈山,6.0,0.5500,丈山
神社仏閣,5.0,0.6600,神社仏閣
寺院,14.0,0.3072,寺院
庭,120.0,0.7925,庭
枯山水庭園,12.0,0.8333,枯山水庭園
紅葉,67.0,0.6582,もみじ,紅葉
新緑,10.0,0.8600,新緑
植物,7.0,0.6429,植物
静か,23.0,0.8261,静か
落ち着く,5.0,0.8000,落ち着く
建物,12.0,0.4500,建物
部屋,6.0,0.5833,部屋
敷地,8.0,0.4875,敷地
門,5.0,0.2200,門
入口,7.0,0.3571,入口
交通手段,4.0,0.3000,交通手段
花,8.0,0.7500,花
サツキ,7.0,0.4571,サツキ
竹林,6.0,0.7333,竹林
庭園の装飾品,6.0,0.4000,庭園の装飾品
涼しい,4.0,0.7250,涼しい
雰囲気,17.0,0.7882,雰囲気
景色,10.0,0.8300,景色
石,6.0,0.6000,石
畳,5.0,0.6800,畳
坂道,6.0,0.0667,坂道
縁側,7.0,0.4857,縁側
叡山電鉄,7.0,0.3571,叡山電鉄
駐車場,4.0,-0.1750,駐車場
おすすめ,4.0,0.9000,おすすめ
美しさ,4.0,0.9500,美しさ
観光客,12.0,0.2167,観光客
バス,9.0,-0.2111,バス
混雑,24.0,-0.2458,混雑
閑散期,4.0,0.5750,閑散期
季節,5.0,0.5400,季節
ししおどし,16.0,0.7250,ししおどし
