月見イベント,10.0,0.5500,月見イベント
桜,13.0,0.9154,桜
蓮,5.0,0.7000,蓮
紅葉,16.0,0.5438,紅葉
日本画家の作品,5.0,0.8200,日本画家の作品
襖絵,16.0,0.8188,襖絵
お守り,7.0,0.5714,お守り
御朱印帳,6.0,0.5167,御朱印帳
お土産,5.0,0.5600,お土産
美しさ,4.0,0.9750,美しさ
照明,8.0,0.7500,照明
混雑,6.0,0.2333,混雑
廊下,19.0,0.6842,廊下
風景,8.0,0.8125,風景
雰囲気,10.0,0.7800,雰囲気
心の安らぎ,5.0,0.7000,心の安らぎ
広大さ,6.0,0.7000,広大さ
建物,17.0,0.6529,建物
境内,13.0,0.6692,境内
庭園,18.0,0.7222,庭園
大沢池,44.0,0.7341,大沢池
池,15.0,0.7400,池
写経,18.0,0.6889,写経
門跡寺院,7.0,0.6143,門跡寺院
お寺,24.0,0.7000,お寺
寺院,10.0,0.3400,寺院
拝観,10.0,0.4300,拝観
殿,8.0,0.6250,殿
五大堂,8.0,0.6000,五大堂
嵯峨御所,4.0,0.7000,嵯峨御所
嵯峨天皇,22.0,0.4864,嵯峨天皇
嵐山,18.0,0.3000,嵐山
