長岡京駅周辺,39.0,0.3974,長岡京駅周辺
菅原道真,24.0,0.4958,菅原道真
サントリー工場見学,6.0,0.5000,サントリー工場見学
太宰府,6.0,0.3167,太宰府
学問の神様,14.0,0.7357,学問の神様
天満宮,20.0,0.6500,天満宮
神社,40.0,0.6225,神社,神社建築
参拝,18.0,0.3333,参拝
鳥居,8.0,0.5750,鳥居
タケノコ料理,9.0,0.7556,タケノコ料理
たけのこ,6.0,0.7667,たけのこ
ツツジ,125.0,0.8784,キリシマツツジ,ツツジ
霧島,14.0,0.9643,霧島
紅葉,21.0,0.8762,紅葉
錦景園,11.0,0.7909,錦景園
季節,7.0,0.7143,季節
梅の花,17.0,0.7765,梅の花
花,9.0,0.6444,花
桜,41.0,0.8585,桜
鯉,7.0,0.5143,鯉
店舗,8.0,0.5750,店舗
景色,15.0,0.9067,景色
静かさ,6.0,0.7833,静かさ
雰囲気,15.0,0.8000,雰囲気
家族向け,15.0,0.7000,家族向け
混雑,9.0,-0.2889,混雑
阪急電車,11.0,0.5545,阪急電車
駐車場,11.0,-0.1182,駐車場
散歩,18.0,0.7444,散歩
八条ヶ池,31.0,0.7484,八条ヶ池
橋,10.0,0.6500,橋
池,40.0,0.6500,池
庭園,12.0,0.7583,庭園
境内,28.0,0.6143,境内
