先生,38.0,0.9316,先生
指導,5.0,0.9200,指導
説明,11.0,0.7818,説明
教え方,14.0,0.9214,教え方
おじいさん,13.0,0.9000,おじいさん
二条,5.0,0.3000,二条
神社仏閣,4.0,0.9250,神社仏閣
観光名所,5.0,0.6800,観光名所
楽しさ,10.0,0.9700,楽しさ
体験,45.0,0.9067,体験
アットホーム,4.0,0.8500,アットホーム
親切丁寧,6.0,1.0000,親切丁寧
迎え入れ,5.0,0.8200,迎え入れ
ショール,8.0,0.8625,ショール
ストール,5.0,0.7200,ストール
時間,16.0,0.5875,時間
対応,10.0,0.8900,対応
スタッフの対応,5.0,0.9800,スタッフの対応
雑談,4.0,0.6750,雑談
コスト,5.0,0.8600,コスト
予約,4.0,0.6500,予約
出来栄え,7.0,0.9286,出来栄え
お土産,4.0,0.9250,お土産
思い出,8.0,0.9750,思い出
体験,24.0,0.8917,染め体験,ハンカチ染め体験
染色,12.0,0.6583,染料,染色
絞り染め,25.0,0.8360,絞り染め,絞り
染め,14.0,0.7785,染め,染め方
Tシャツ,16.0,0.8375,Tシャツ
ハンカチ,19.0,0.8368,ハンカチ
風呂敷,5.0,0.9600,風呂敷
日本文化,4.0,0.9750,日本文化
職人,14.0,0.9143,伝統工芸士,職人
縫う作業,6.0,0.3833,縫う作業
工房,15.0,0.6067,工房
作業工程,6.0,0.6500,作業工程
仕上げ,6.0,0.8500,仕上げ
グラデーション,4.0,0.8000,グラデーション
作り方,4.0,0.8500,作り方
模様,17.0,0.6588,模様
デザイン,23.0,0.6913,デザイン
作品,25.0,0.8720,作品
写真撮影,5.0,0.6400,写真撮影
