えびせんべいの里 美浜本店,"[0, 0.5969, 0, 0, 0, 0.72, 0.7375, 0, 0.7588, 0, 0, 0.7729, 0, 0, 4.1358999999999995, 1.5643, 0, 0, 1.5192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2034, 0, 0, 0, 0.5382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9389, -0.5167, 0, 0, 0, 0, 1.8203, 0, 0, 0, 0, 0.725, 0, 0, 0, 0, 0.4138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8111, 0.7883, 0.656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
アカネス 名古屋,"[1.8229, 0.8224, 0, 0, 0, 0, 0, 0, 0.725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6867, 0, 0, 0.845, 0, 0, 0.9548, 0, 0.8809, 0, 0.8625, 0.9714, 0, 0.9533, 0, 0, 0, 0, 0.9429, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.94, 0, 0.9018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.85, 4.4878, 0.7762, 0, 0, 0, 0, 0.8381, 0.9111, 0.9389, 0, 0, 3.5675, 0, 1.7919, 0, 0, 0.3125, 0.7235, 0.7474, 0.7531, 0, 1.6475, 0.9474, 0.575, 0.8527, 0, 0.881, 0.725, 0, 0]"
オアシス21,"[0, 0.9779, 0.5681, 0, 0, 1.8279999999999998, 0, 0.4727, 0, 0, 0, 0, 0.675, 0, 0, 0, 0, 0, 0.5826, 0, 0, 0, 0, 0.6133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6635, 0.6663, 0, 0, 0, 0, 0, 0.125, 0, 1.8456000000000001, 0, 0, 0.5294, 0.5294, 0, 0, 0.66, 0.6815, 0, 0.5214, 0.5621, 0, 0, 0, 0.5593, 0.56, 0, 0.6793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63, 0, 0, 0.5821, 0, 0, 0, 0.7321, 0, 0, 0, -0.1733, 0, 0.6846, 0, 0, 0, 0, 0.9357, 0, 0.7167, 0.7167, 0, 0, 0, 0, 0, 0, 0, 1.7242, 0, 0, 0.6382, 1.2595999999999998, 0, 0, 0, 0, 0, 0, 0.6524, 0, 0, 0.6727, 0, 0, 0.6122, 0, 1.0234, 0.8398, 0, 0, 1.6216, 0, 0, 0, 0, 0, 0, 0, 0.6524, 0, 0, 0, 0, 0, 0, 0.7385, 0, 0, 0.6333, 0, 0, 0.8176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ジェイアール名古屋タカシマヤ,"[0, 2.0, 1.9567999999999999, 1.1305, 2.4358, 1.3796, 0, 0, 0, 0.7476, 0.6944, 0.7119, 0, 0.6378, 0, 0, 0.6333, 0.7636, 0.4875, 1.4294, 0.6643, 0, 0, 0.625, 0.7158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.108, 0, 1.5228000000000002, 0.4846, 0, 0, 1.4812, 0.775, 0, 0, 0.6077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5182, 0, 0, 0, 0, 0, 0, 0, -1.0861999999999998, 0, 0, 0.881, 0, 0.9083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6211, 0, 0, 0, 0.8231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2917, 0, 0]"
中部国際空港 セントレア,"[0, 1.2149, 1.264, 0, 0, 1.4032, 0, 0, 0, 0, 0, 0.6411, 0, 0, 0, 0, 0, 0, 0.5625, 1.5348, 0, 0, 0, 0.6231, 0.6529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4952, 1.5625, 2.0051, 0.4, 1.9727999999999999, 0.3167, 0, 0, 0, 0, 0.492, 0, 0, 0, 0, 0, 0, 0, 1.5143, 0, -0.1312, 0.2786, 0, 0, 0, 0, 0.7573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8313, 0, 0, 0, 0, 0, 0.68, 0.7571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5154, 0.6833, 0.7909, 0, 0, 0.1235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
名古屋城,"[0, 0.7759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4909, 0, 0, 0.7062, 0.6727, 0, 0, 2.6577, 0.3484, 0, 0, 0, 0, 0, 0, 0, 0.4676, -0.1083, 0, 0, 0, 0, 0, 0, 0, 0.4143, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0.62, 0, 0, 1.2825, 0, 1.5525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6818, 0.604, 0, 0, 0.6167, 0, 0.7259, 0, 0, 0.6368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.2231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5917, 0, 1.3329, 0, 0, 0, 0, 0.7692, 0, 0, 0, 0, 0.7143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5625, 0, 0, 0, 0, 0, 0.5935, 0, 0, 0.6409, 0, 0, 0, 0, 0, 0.3193, 0, 0.2889, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
名古屋市科学館,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7571, 0, 0.6333, 1.1553, 1.7052, -0.2944, 0, 0.7514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3281, 0, 0, 0, 0, 0, 0, 0, 0, 0.42, 0.6398, 0, 0.7625, 0.3, -0.2348, 0.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5239, 3.3239, 0.7429, 0.9086, 0.6285, 0, 0.4192, 0, 0, 0, 0.6923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7364, 0, 0.73, 0, 0, 0, 0, 0, 0, 0, -0.01, 0, 0, 0, 0, 0, 2.8952999999999998, 2.5206, 0, 0, 0.0437, 0, 0, 0, 0, 0, 0, 0, 0.5541, 0, 0, -0.3692, 0.475, 0]"
名古屋港水族館,"[0, 0.4286, 0.4286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7356, 0, 0, 0.569, 1.3786, 0.2692, -0.3, 0, 0, 0, 0, 0, 0, 0, 1.5261, 2.4337, 0, 0, 0, 0, 0, 0, 0, 0.7133, 0, 0, 0, 0, 0, 0, 0, 0, 0.8294, 0, 0.6794, 0, 0, 0, 0, 0.82, 0, 0, 0, 0, 0, 0.6524, 0.4909, 0.76, 0.7167, 0, 0, 0, 0.7875, -0.4436, 0, 0, 0, 0, 0, 0, 0, 0, 0.7047, 0.7951, 0, 0, 0, -0.1417, -0.2588, 0, 0, 0, 0, 0.6833, 0, 0, 0.707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7273, 0, 0, 0, 0.8324, 0.7047, 0, 0, 0.7647, 0, 0, 0.7917, 0.3545, 0, 0, 0, 0, 0, 0, 2.7401999999999997, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
国宝犬山城,"[0, 0.5316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6103, 0, 0, 0, 1.3645, 0, 0, 0, 0, 0, 0, 0, 0.7415, 0, 2.7178, 1.6366, 0, 0, 0, 0, 0, 0, 0, 0, -0.3187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8442, 0.8643, 0, 0, 0, 0.6154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6, 2.5994, 0, 0.7947, 0, 0, 0, 0, 0.7846, 0, 0.775, 0, -0.2045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
東山動植物園,"[0, 0, 0.5692, 0, 0, 0.2789, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5579, 0.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.734, 0, 0, 0.5542, 0, 0, 0, 0, 0, 0, 0, -0.3091, 0.4182, 0, 0, 0, 0, 0, 2.0132, 0.68, 0, 0.5756, 0, 0, -0.2024, 0, 0, 0, 0, 0.3687, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0197000000000003, 0.6889, 0, 0.7053, 0.6846, 0.7333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8091, 0, 0, 0.5288, 0, 0, 0, 0, 0.4455, 0, 0.8714, -0.1893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7847, 0, 0, 0.74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7417, 0, 0, 0, 0, 0, 0, 0, 0, 0.1077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
