TOKYO-BAY LaLaport,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.053, 0.6283, 0.6917, 0, 0.3793, 0, 2.094, 0, 0, 0, 0, 0, 0.2549, 0, 0, 0, 0, 0, 0, 0.4071, 0, 0.5989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7619, 0.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0.6267, 0, 0, 0.8, 0, 0.6522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3234, 0, 0, 0.6706, 0, 0.6982, 0, 0, 0.4378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.16, 0, 0, 0, 0, 0.6043, 0, 2.2549, 0, 1.4171, 0, 0, 0, 0, 0, 0, 0, 0, 0.8333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5455, 0, 0, 0, 0, 0, 0, 0, 0, 0.7789, 0, 0, 0, 0, 0, 0.5538, 0, 0, 0.7333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7867]"
イクスピアリ,"[0, 0, 0, 0, 0, 0.6167, 0, 0, 0, 0, 0, 1.2746, 0.7976, 0.72, 0, 1.0489, 0.6697, 1.3184, 0, 0, 0, 0, 0, 0.1423, 0, 0.35, 0, 0, 0, 0.6313, 0, 0, 0.5275, 0.8333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9333, 0, 0, 0, 0, 0, 0.7857, 0, 0, 0, 0.2, 0, 0, 0, 0.5818, 0, 0.6697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6682, 0, 0, 0, 0, 0, 0, 0, 0, 0.7455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1808, 0, 0, 0, 0, 0, 0, 0.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8083, 0, 0, 0.681, 0, 0, 0, 0, 0, 0, 0, 0, 0.455, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
マザー牧場,"[0.7294, 1.9413, 2.5545999999999998, 3.0805, 1.6631, 2.2239, 0, 0.752, 0.7312, 0.7, 0, 0, 0, 0, 0, 0.2667, 0.6692, 0, 0, 0, 0, 0.6844, 0, -0.2917, 0, 0.445, 0, 1.366, 0.8433, 0, 0, 0, 0.4538, 0, 0, 0.6368, 0, 0.8857, 0, 0.3083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5363999999999998, 0, 0, 0, 0, 0, 0, 0, 0.5077, 0, 0, 0.8458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1929, 0, 0.1, 0, 0, 0.4692, 0, 1.4110999999999998, 0.5462, 0.8098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6919, 0, 0, 0, 0, 0, 0, 0.7308, 0.735, 0.7647, 0, 0, 0, 0.7643, 0, 0, 0.7923, 0, 0, 0, 0.6583, 0, 0.4944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3867, 0, 0, 0, 0, 0]"
三井アウトレットパーク 幕張,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.48210000000000003, 0.2125, 0, 0, 0.3115, 0, 1.5579999999999998, 1.5929, 0, 0, 0.3118, 0, -0.2941, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6955, 0.58, 0, 0, 0, 0, 0, 0.7182, 0, 0, 0.7389, 1.3976, 0.019, 0, 0.5533, 0.675, 0, 0.5111, 0.3857, 0.4273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5571, 0, 0.4217, 0, 0, 0, 0, 0, 0.4257, 2.3037, 1.1895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2421, 0, 0, 0, 0, 0, 0, 0.4778, 0, 0.1111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
三井アウトレットパーク 木更津,"[0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 1.9185, 0, 0, 0, 0.8921, 0, 2.0856, 0.6164, 0, 0, 0.6821, 0, 0.4691, 0, 0.44, 0, 0, 0, 0, 0, 0, 0.5947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6696, -0.2, 0, 0, 0, 0, 0, 0, 0, 0.4947, 0.662, 0, 0, 0, 0.7176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.594, 0, 0, 0, 0, 0, 0, 0, 0.3727, 0, 0, 0, 0, 0, 0, 0, -0.966, 0, 0, 0, 0, 0.2933, 0, 0.7333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.6217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
成田国際空港,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5807, 0.9873000000000001, 0.58, 0.3929, 0.9759, 0.6605, 1.2464, 0, 0, 0, 0, 0, 0.0235, 0, 0, 0, 0, 0, 0, 0, 0, 0.6926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4889, 0, 0, 0, 0.8938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5167, 0, 0, 0, 0, 0, 0, 0.4244, 0.3239, 0, 0, 0, 0, 0.7611, 0.5786, 0.4455, 0, 0, 0, 0, 0, 0, 0.4036, 0, 0, 2.4011, 0, 0, 0, 0, 0, 0.3852, 0, 0, 0, 0, 2.7510000000000003, 1.1334, 0, 1.5880999999999998, 0.07, 0, 0, 0.5825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
成田山新勝寺,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7174, 0.6396, 0, 0, 0, 0, 0.6423, 0, 0, 0, 0, 0.6864, 0.6326, 0.0, 0.7071, 0, 0, 0, 0, 0, 0, 0, 0.6294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7583, 0, 0, 0, 0, 0, 0.7556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5483, 0.6059, -0.175, 0, 0, 0, 0.7727, 0, 0, 0, 0, 0, 0, 0.5789, 0.3818, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3399999999999999, 0.7056, 1.4472999999999998, 0.6917, 0.6846, 0.6795, 0.671, 0.5956, 0, 0.6167, 0, 0, 0, 0.18, 0.5937, 0.645, 0, 0, 0, 0, 0.7714, 1.4317, 0, 0, 0, 0, 0.6696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
東京ディズニーシー(R),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5059, 0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0.552, 2.0574, 0, 0, 0, 0, 0, 0.5559, 0, 0, 0, 0, 0, 0, 0, 0, -0.3385, 0.8963, 0, 0, 0, -0.2147, 0, 0, 0.7509, 0, 0, -0.1846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7482, 0.6515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3581, 0, 0.4318, 0, 0, 0, 0.4069, 0.7, 0.6828, 1.3235999999999999, 0, 0, 0, 0, 0, 0, 0, 0, 3.0366999999999997, 0, 0.65, 0.719, 0.5077, 0, 0, 0, 0, 0, 0, 0, 0, 0.575, 0, 0, 0, 0, 0, 0, 0, 0.875, 0, 0.8545, 0, 0.7462, 0.6875, 0.8, 0.6529, 0, 0.4453, 0, 0, 0, 0, 0, 0, 0, 0.8071, 0.895, 0.55, 0.2625, 0.8229, 0.685, 0, 0, 0.5385, 0.7692, 0, 0, 0]"
東京ディズニーランド(R),"[0, 0, 0, 0, 0, 0.6556, 0, 0, 0, 0, 0, 0.52, 0.8400000000000001, 0, 0, 0, 0.6133, 0, 0, 0, 0.8267, 0, 0, 0, 0, 0.6571, 0, 0, 0, 0, 0, 0, 0.3618, 0, 0, 0, 0, 0, 0.2417, 0.2059, 0, 0, 0.8417, 0, 0, 0, -0.0067, 0, 0, 0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.3394, 0, 0.5409, 0, 0, 0, 0.4846, 0.664, 0.8538, 0.8211, 0, 0, 0, 0, 0, 0, 0, 0, 2.6401, 0, 0.7256, 0.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7385, 0, 0, 0, 0, 0, 0, 0.6615, 0, 0, 0, 0.6818, 0.812, 0.6464, 0, 0.4757, 0, 0, 0, 0, 0.73, 0.41, 0, 0, 0.7465, 0, 0.7208, 0.9453, 0, 0.8583, 0, 0, 0, 0, 0, 0]"
東京ドイツ村,"[0, 0.7, 0, 1.3757000000000001, 0, 0.52, 0, 0, 0, 0, 0, 0, 0.3636, 0, 0, 0, 0.5545, 0, 0, 1.3534000000000002, 0.3674, 0.6855, 0, 0.0019, 0.6733, 0.5889, 0.7737, 0, 0.8769, 0.4583, 0, 0, 0.2917, 0, 0, 0.5, 0.6636, 0, 0, 0, -0.5882999999999999, 0, 0, 0, 0, 0, 0, 0, 0.9583, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2718, 0, 0, 0.8, 0.7563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.0154, 0, 0.3917, 0.5571, 0.7, 0, 0, 0.7935, 0, 0.8426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7538, 0.6125, 0, 0, 0, 0, 1.5342, 0, 1.6461999999999999, 0, 0, 0, 0.8463, 0, 0, 0, 0.7444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
