立山黒部アルペンルート【富山県側】,"[1.1419, 0.8119, 0.566, 1.0795, 0.4316, 0.4316, 0, 0.6167, 0, 0, 3.3666, 0.6342, 0, 0.7833, 0.865, 0.5882, 0, 1.2868, 0, 0, 0.7143, 0, 0.6308, 0, 0.9106, 0, 0, 0, 0, -0.3214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7067, 0, 0, 0, 0, 0, 0, 0.8408, 1.8053, 1.1644999999999999, 0.5045, 0.475, 0.735, 0.375, 0, 0]"
黒部ダム(長野県大町市),"[0, 1.1921, 0.1538, 0.8059, 0.1538, 0.1538, 0, 0, 0, 0.3444, 3.1854, 0.5655, 0, 0, 0.8417, 0, 0, 0.326, -0.255, 0, 0, 0.4, 0, 0.8324, 0.7391, 0, -0.1, 0, 0.2154, -0.375, 0.2083, 0.5953, 0, 0.6, 0, 0, 0, 0, 0.9, -0.3038, 0.9113, 1, 1.4213, 2.7542, 1.3267, 0, 0, 0, 0, 0.4929, 0, 0, 0, 0, 0, 0, 0]"
黒部峡谷鉄道,"[0, 0, 1.1408, 0, 0, 0.0385, 1.173, 0.6221, 0.3906, 0, 1.7955, 0.7187, 0.8364, 0, 0, 0, 0.76, 1.1545999999999998, -0.4194, 0.6938, 0, 0, 0, 0, 0.9077, 0.3588, 0, 0.3647, 0, -0.3125, 0.142, 0, 0.68, 0, 0.0, 0.6957, 0.74, 0.3477, 0, 0, 0, 0, 0.7, 0, 0, 1.2385, 0.4735, 0.6517, 0, 0, 0, 0, 0, 0, 0, 0.7263, 0.3823]"
