入場料,20.0,0.0450,入場料
チケット,48.0,0.4062,チケット
お土産,21.0,0.5238,お土産
店,14.0,0.2929,店
外国人観光客,14.0,0.0929,外国人観光客
バス,11.0,0.3182,バス
駐車場,17.0,0.1118,駐車場
ワニ,52.0,0.5827,ワニ
カバ,12.0,0.3917,カバ
動物,21.0,0.6476,動物
小さな動物園,18.0,0.5500,小さな動物園
子供,36.0,0.6028,子供
暑さ,12.0,-0.4667,暑さ
かまど地獄,588.0,0.6246,坊主地獄,竜巻地獄,別府地獄,地獄めぐり,山地獄,かまど地獄,地獄,鬼石地獄,血の池地獄,白池地獄
硫黄の匂い,12.0,0.1167,硫黄の匂い
楽しさ,17.0,0.8647,楽しさ
散歩,11.0,0.3182,散歩
風景,11.0,0.8091,風景
色,17.0,0.6000,色
ガイド,12.0,0.5917,ガイド
プリン,32.0,0.6250,プリン,地獄プリン
温泉,99.0,0.6586,地獄温泉,温泉
卵,59.0,0.7848,卵,温泉卵
蒸気,20.0,0.4650,蒸気
足湯,54.0,0.6296,足湯
