歴史,46.0,0.7304,歴史,歴史的建物
記念写真,14.0,0.6071,記念写真
写真,48.0,0.6792,写真
入場料,20.0,0.8600,入場料
展示,40.0,0.5475,展示
文化施設,16.0,0.6375,文化施設
見学,18.0,0.4889,見学
館内,23.0,0.5304,館内
観光客,41.0,0.3878,観光客
宿泊施設と飲食施設,11.0,0.4364,宿泊施設と飲食施設
札幌時計台,20.0,0.4150,札幌時計台
街中,12.0,0.4750,街中
大通り公園,28.0,0.5821,大通り公園
駅前,25.0,0.6480,駅前
散歩,16.0,0.7437,散歩
階段,16.0,0.1125,階段
庭園,55.0,0.7655,庭園,花壇
池,35.0,0.6400,池
新緑,25.0,0.8600,新緑,紅葉
桜,20.0,0.8150,桜
花,21.0,0.7190,花
雰囲気,35.0,0.7000,雰囲気
景色,57.0,0.7210,景色,外観
ライトアップ,20.0,0.8600,ライトアップ
無料,15.0,0.8800,無料
情報,21.0,0.5857,情報
煉瓦,44.0,0.7954,レンガ,煉瓦建築
赤レンガ,130.0,0.7723,赤レンガテラス,赤レンガ庁舎,赤レンガ
建物,179.0,0.7441,建物
