お店,106.0,0.3575,お店
外国人観光客,110.0,0.2518,観光客,外国人観光客
買い物,15.0,0.5200,買い物
価格,48.0,0.3188,価格
行列,20.0,-0.3400,行列
雰囲気,40.0,0.6425,風味,雰囲気
混雑,129.0,0.2062,活気,混雑
場外探索,16.0,0.3875,場外探索
場内,14.0,0.1357,場内
豊洲,13.0,0.0154,豊洲
移転,12.0,-0.1500,移転
食べ物,56.0,0.8179,美味しいもの,食べ物
楽しさ,17.0,0.7529,楽しさ
ランチ,19.0,0.5842,ランチ
朝食,13.0,0.6308,朝食
食べ歩き,35.0,0.7400,食べ歩き
飲食,15.0,0.3267,飲食
食事,11.0,0.4182,食事
卵焼き,69.0,0.6928,卵焼き
ラーメン,15.0,0.6600,ラーメン
ネタ,12.0,0.9000,ネタ
お土産,17.0,0.5941,お土産
築地,154.0,0.6747,築地
新鮮,61.0,0.8770,新鮮
海鮮,119.0,0.7437,海鮮,海鮮丼
市場,68.0,0.5662,市場
魚,64.0,0.8266,魚
マグロ,21.0,0.8381,マグロ
刺身,18.0,0.7833,刺身
寿司,89.0,0.7404,寿司屋,お寿司
すしざんまい,15.0,0.6200,すしざんまい
