国際線,111.0,0.5793,国際線
羽田,212.0,0.5226,羽田空港限定商品,羽田,成田空港,空港
バス,28.0,0.4107,送迎バス,バス
便利,16.0,0.9313,便利
アクセス,38.0,0.7316,アクセス
飛行機,109.0,0.6899,飛行機の離着陸,飛行機
ラウンジ,12.0,0.6750,ラウンジ
モノレール,13.0,0.6615,モノレール
展望デッキ,64.0,0.7844,展望デッキ
景色,16.0,0.8875,景色
カフェ,17.0,0.4941,カフェ
駐車場,12.0,0.0167,駐車場
デート,11.0,0.7455,デート
滑走路,12.0,0.6000,滑走路
施設,15.0,0.7600,施設
時間潰し,12.0,0.5500,時間潰し
混雑,16.0,-0.1750,混雑
広さ,16.0,0.3937,広さ
清潔感,25.0,0.9160,清潔感
食事,41.0,0.6098,食事
飲食店,45.0,0.5822,飲食店
レストラン,40.0,0.5750,レストラン
スイーツ,16.0,0.8188,スイーツ
食べ物,11.0,0.8182,食べ物
お土産店,112.0,0.7125,おみやげ,お土産屋,お土産店
ショッピング,47.0,0.6298,ショッピング
お店,94.0,0.5713,お店
