蝶々,12.0,0.5750,蝶々
昆虫館,29.0,0.6931,昆虫館
動物の種類,30.0,0.8367,動物の種類
動物,166.0,0.7530,動物
動物園,145.0,0.6621,上野動物園,動物園
ライオン,154.0,0.5097,ライオン
コアラ,42.0,0.6524,コアラ
展示,15.0,0.5133,展示
モルモットとモグラのふれあい施設,15.0,0.7267,モルモットとモグラのふれあい施設
子連れ,30.0,0.5867,子連れ
子供,58.0,0.7138,子供
大人,17.0,0.6529,大人
家族,28.0,0.7571,家族
坂,84.0,-0.3571,坂
アップダウン,19.0,-0.3105,アップダウン
オランウータンのスカイウォーク,14.0,0.7143,オランウータンのスカイウォーク
スニーカー,13.0,0.3692,スニーカー
ベビーカー,44.0,-0.0386,ベビーカー
アクティビティ,20.0,0.4600,アクティビティ
自然,13.0,0.7692,自然
食事,35.0,0.3515,食事スペース,食事
駐車場,38.0,-0.0395,駐車場
入場,31.0,0.5161,入場
混雑,27.0,-0.1259,混雑
アクセス,21.0,0.6286,アクセス
広,76.0,0.4816,広い,広さ
園内,130.0,0.4931,敷地,園内バス,園内
モノレール,20.0,0.3900,モノレール
駅,18.0,0.6111,駅
京王線,18.0,0.5500,京王線
バス,40.0,0.3650,バス
