四季,38.0,0.7921,季節の花,四季
花火大会,50.0,0.7240,花火大会
コスモス,49.0,0.8755,コスモス
花畑,114.0,0.8281,花畑,花
花見,55.0,0.8364,花見,桜
チューリップ,35.0,0.8314,チューリップ
イルミネーション,36.0,0.8833,イルミネーション
緑,16.0,0.7687,緑
銀杏,20.0,0.8700,銀杏
紅葉,32.0,0.8875,紅葉
並木道,12.0,0.8417,並木道
遊ぶ,48.0,0.7250,遊ぶ,遊具
子供,56.0,0.8161,子供
広,69.0,0.6405,広い,広さ
園内,65.0,0.6646,敷地,園内
公園,132.0,0.7856,公園
日本庭園,12.0,0.8167,日本庭園
バーベキュー,44.0,0.7818,バーベキュー
お弁当,18.0,0.6889,お弁当
駐車場,34.0,0.0882,駐車場
入場料,15.0,0.4200,入場料
無料,14.0,0.7143,無料
撮影,15.0,0.7400,撮影
芝生広場,27.0,0.7333,芝生広場
広場,26.0,0.6923,広場
ポピー,15.0,0.8267,ポピー
店,20.0,0.4750,店
プール,63.0,0.7460,プール
ボート,15.0,0.6533,ボート
ピクニック気分,25.0,0.8200,ピクニック気分
混雑,25.0,-0.2480,混雑
自然,36.0,0.8694,自然
天気,20.0,0.7250,天気
イベント,31.0,0.6710,イベント
自転車,81.0,0.7605,サイクリング,自転車
レンタサイクル,45.0,0.6356,レンタサイクル
西立川駅,17.0,0.4941,西立川駅
子連れ,30.0,0.7366,子連れ,家族連れ
家族,19.0,0.7579,家族
散歩,30.0,0.8200,散歩
駅,16.0,0.3938,駅
