Aspect,fastTextVector
サル,"[-0.2168000042438507,-0.31299999356269836,0.2345000058412552,0.3352999985218048,-0.15520000457763672,0.09449999779462814,0.24619999527931213,0.03150000050663948,0.29019999504089355,0.2793999910354614,0.12229999899864197,-0.16439999639987946,0.1396999955177307,-0.16410000622272491,-0.21649999916553497,0.18569999933242798,0.16519999504089355,0.12039999663829803,-0.13169999420642853,0.09969999641180038,0.13189999759197235,0.28439998626708984,-0.22579999268054962,-0.16830000281333923,0.2937000095844269,0.04830000177025795,0.2694999873638153,-0.024800000712275505,0.019200000911951065,-0.05719999969005585,-0.10239999741315842,-0.07660000026226044,-0.13950000703334808,0.22290000319480896,-0.12780000269412994,-0.1324000060558319,0.21070000529289246,0.07689999788999557,0.2757999897003174,0.0877000018954277,-0.2522999942302704,-0.2199999988079071,-0.17499999701976776,0.012299999594688416,0.3010999858379364,-0.6438000202178955,-0.12759999930858612,-0.0027000000700354576,-0.007899999618530273,0.3179999887943268,0.31049999594688416,0.0007999999797903001,0.2800999879837036,-0.19609999656677246,0.08240000158548355,0.01759999990463257,-0.23919999599456787,-0.49799999594688416,-0.06040000170469284,0.09730000048875809,-0.09759999811649323,-0.323199987411499,0.06440000236034393,0.09780000150203705,0.1168999969959259,0.023600000888109207,0.004999999888241291,0.05299999937415123,-0.16009999811649323,-0.0551999993622303,0.3917999863624573,0.35839998722076416,-0.26350000500679016,0.10270000249147415,-0.05169999971985817,0.13099999725818634,-0.24160000681877136,0.11540000140666962,0.05400000140070915,0.008500000461935997,0.18960000574588776,-0.12309999763965607,-0.006500000134110451,0.27649998664855957,-0.09480000287294388,-0.2206999957561493,-0.19910000264644623,-0.3806999921798706,0.04800000041723251,0.16979999840259552,-0.15459999442100525,-0.2567000091075897,0.193900004029274,-0.006200000178068876,0.22930000722408295,-0.14180000126361847,-0.23479999601840973,0.1712999939918518,-0.2678999900817871,-0.05180000141263008,0.16660000383853912,0.2833999991416931,-0.08309999853372574,0.004800000227987766,-0.05900000035762787,0.2685999870300293,-0.046799998730421066,0.3127000033855438,-0.07240000367164612,-0.10029999911785126,-0.1534000039100647,0.7057999968528748,0.19930000603199005,-0.06530000269412994,0.4068000018596649,0.029899999499320984,-0.2363000065088272,-0.321399986743927,0.004900000058114529,-0.1973000019788742,0.2775999903678894,-0.08060000091791153,-0.0357000008225441,0.10559999942779541,0.24809999763965607,0.022299999371170998,-0.08460000157356262,-0.04569999873638153,-0.09200000017881393,0.005799999926239252,0.0006000000284984708,-0.1551000028848648,0.13109999895095825,-0.21860000491142273,0.3068000078201294,-0.33869999647140503,-0.35040000081062317,-0.1080000028014183,0.13750000298023224,-0.019300000742077827,0.11509999632835388,0.053700000047683716,0.34549999237060547,0.35760000348091125,0.022099999710917473,-0.21580000221729279,0.15860000252723694,0.06960000097751617,0.07020000368356705,-0.019700000062584877,-0.010099999606609344,-0.01119999960064888,0.010900000110268593,0.1080000028014183,-0.09709999710321426,-0.14669999480247498,-0.048700001090765,0.4341999888420105,-0.024800000712275505,-0.08410000056028366,-0.2337000072002411,-0.059700001031160355,-0.093299999833107,-0.20800000429153442,-0.3961000144481659,0.13650000095367432,-0.0706000030040741,-0.19050000607967377,-0.08460000157356262,-0.120899997651577,-0.3695000112056732,0.08540000021457672,-0.03420000150799751,0.1290999948978424,0.0714000016450882,0.04919999837875366,-0.013399999588727951,0.11479999870061874,0.05820000171661377,-0.03819999843835831,0.010599999688565731,0.0851999968290329,0.3206000030040741,0.1657000035047531,-0.1550000011920929,0.1088000014424324,0.22759999334812164,-0.1599999964237213,0.03280000016093254,0.17509999871253967,0.022099999710917473,0.09690000116825104,-0.09629999846220016,-0.2547000050544739,-0.11980000138282776,-0.22859999537467957,-0.387800008058548,-0.14959999918937683,0.08579999953508377,-0.20800000429153442,-0.18170000612735748,0.41130000352859497,-0.2320999950170517,-0.059300001710653305,0.012299999594688416,-0.06360000371932983,-0.031099999323487282,0.2418999969959259,-0.33489999175071716,-0.011900000274181366,-0.24449999630451202,-0.1103999987244606,-0.19910000264644623,-0.0038999998942017555,-0.08510000258684158,0.03539999946951866,-0.2378000020980835,-0.6855000257492065,-0.20499999821186066,-0.11029999703168869,-0.06629999727010727,-0.17170000076293945,0.022099999710917473,0.2012999951839447,0.08399999886751175,-0.2224999964237213,0.07159999758005142,0.014600000344216824,-0.054999999701976776,0.10769999772310257,-0.09059999883174896,0.40070000290870667,-0.36579999327659607,-0.09740000218153,9.999999747378752e-05,0.2508000135421753,-0.42890000343322754,-0.23319999873638153,0.26010000705718994,-0.08129999786615372,0.027499999850988388,0.06279999762773514,-0.11429999768733978,-0.22679999470710754,-0.22380000352859497,-0.19220000505447388,-0.13940000534057617,0.2712000012397766,-0.413100004196167,0.05290000140666962,0.1460999995470047,-0.45969998836517334,0.08470000326633453,-0.29170000553131104,0.001500000013038516,-0.09690000116825104,0.023499999195337296,0.24879999458789825,0.010400000028312206,-0.30399999022483826,-0.06669999659061432,-0.21289999783039093,0.07559999823570251,0.2459000051021576,0.1234000027179718,0.1476999968290329,0.08309999853372574,-0.13289999961853027,0.2669000029563904,-0.18880000710487366,-0.2937000095844269,0.1703999936580658,-0.1412000060081482,-0.1729000061750412,-0.3296999931335449,-0.051899999380111694,-0.1362999975681305,-0.18880000710487366,-0.06440000236034393,0.11760000139474869,-0.12280000001192093,0.305400013923645,-0.012400000356137753,-0.09650000184774399,-0.17430000007152557,-0.12349999696016312,0.27619999647140503,-0.24060000479221344,0.21209999918937683,-0.22450000047683716,-0.3028999865055084,-0.09130000323057175,-0.32600000500679016,0.20360000431537628,-0.2554999887943268,-0.1720999926328659,-0.2757999897003174,0.1437000036239624,0.26660001277923584,0.03400000184774399]"
温泉,"[-0.047600001096725464,-0.15729999542236328,0.19030000269412994,0.09769999980926514,-0.05139999836683273,0.09120000153779984,-0.14839999377727509,-0.1151999980211258,-0.03009999915957451,0.3264000117778778,0.026499999687075615,0.4129999876022339,-0.21879999339580536,-0.30219998955726624,-0.3100000023841858,0.03009999915957451,0.05469999834895134,0.0284000001847744,-0.384799987077713,0.019600000232458115,-0.032099999487400055,0.04610000178217888,-0.4754999876022339,-0.027000000700354576,0.3294999897480011,-0.037300001829862595,0.07320000231266022,0.21639999747276306,0.1753000020980835,0.003599999938160181,0.21369999647140503,-0.062300000339746475,-0.1889999955892563,0.049800001084804535,0.07150000333786011,0.024800000712275505,0.26080000400543213,0.2578999996185303,-0.1867000013589859,-0.16619999706745148,-0.05990000069141388,-0.07259999960660934,0.03799999877810478,0.4332999885082245,-0.09629999846220016,-0.05640000104904175,0.06400000303983688,-0.163100004196167,-0.006200000178068876,0.11760000139474869,0.33239999413490295,-0.26350000500679016,-0.29649999737739563,-0.1046999990940094,0.21940000355243683,-0.0272000003606081,0.028200000524520874,-0.14489999413490295,0.04780000075697899,0.4691999852657318,0.048900000751018524,-0.18000000715255737,0.01889999955892563,0.030500000342726707,0.16189999878406525,0.026100000366568565,-0.12950000166893005,0.16060000658035278,-0.18029999732971191,0.0430000014603138,-0.030700000002980232,-0.041999999433755875,0.2434999942779541,-0.28859999775886536,0.2198999971151352,-0.053199999034404755,-0.02500000037252903,-0.0625,0.03460000082850456,-0.08470000326633453,-0.05400000140070915,0.3089999854564667,-0.059700001031160355,0.3312999904155731,-0.010099999606609344,0.1412999927997589,-0.09570000320672989,-0.14139999449253082,0.09870000183582306,-0.09489999711513519,-0.1459999978542328,0.04540000110864639,0.20800000429153442,0.05290000140666962,0.07400000095367432,-0.47699999809265137,-0.26829999685287476,-0.05389999970793724,-0.21580000221729279,0.0706000030040741,0.2732999920845032,0.29829999804496765,0.15119999647140503,-0.0835999995470047,0.2946000099182129,0.2996000051498413,-0.08990000188350677,0.0008999999845400453,-0.03480000048875809,-0.14069999754428864,-0.2395000010728836,-0.10830000042915344,-0.2831999957561493,0.0908999964594841,-0.14000000059604645,0.31049999594688416,-0.2705000042915344,0.10819999873638153,0.1673000007867813,-0.13249999284744263,-0.04839999973773956,0.016499999910593033,0.10119999945163727,-0.2459000051021576,0.22429999709129333,-0.43070000410079956,0.36039999127388,-0.02710000053048134,-0.28529998660087585,-0.1404000073671341,0.018200000748038292,0.27059999108314514,0.004900000058114529,0.08240000158548355,-0.23720000684261322,0.36899998784065247,0.11110000312328339,0.07519999891519547,0.028999999165534973,0.050200000405311584,-0.16050000488758087,0.2874000072479248,0.02160000056028366,-0.22429999709129333,0.3009999990463257,-0.06260000169277191,-0.1720999926328659,-0.14830000698566437,0.24490000307559967,-0.003700000001117587,0.1551000028848648,0.019500000402331352,0.2603999972343445,-0.33500000834465027,0.45500001311302185,-0.1477999985218048,0.24959999322891235,-0.05290000140666962,0.16050000488758087,-0.11670000106096268,0.15569999814033508,-0.1907999962568283,-0.33250001072883606,-0.05400000140070915,0.13259999454021454,-0.07900000363588333,-0.17489999532699585,0.1891999989748001,0.06800000369548798,0.019999999552965164,-0.027899999171495438,-0.000699999975040555,-0.14730000495910645,0.019899999722838402,0.06480000168085098,0.14239999651908875,0.034699998795986176,0.0835999995470047,0.23149999976158142,0.25060001015663147,-0.001500000013038516,-0.15459999442100525,0.16259999573230743,-0.11760000139474869,-0.13510000705718994,-0.1340000033378601,0.010099999606609344,-0.18979999423027039,9.999999747378752e-05,0.2572000026702881,-0.09139999747276306,-0.02239999920129776,0.30379998683929443,0.2818000018596649,-0.1315000057220459,-0.1404000073671341,0.3725999891757965,-0.22220000624656677,0.47620001435279846,-0.12060000002384186,0.24480000138282776,-0.05209999904036522,0.10170000046491623,-0.0006000000284984708,-0.3589000105857849,-0.03009999915957451,0.06129999831318855,-0.19979999959468842,-0.17069999873638153,-0.11540000140666962,-0.34150001406669617,0.13300000131130219,-0.15109999477863312,-0.012299999594688416,0.1996999979019165,-0.1632000058889389,0.1193000003695488,-0.96670001745224,0.3109999895095825,-0.020999999716877937,0.10109999775886536,-0.049400001764297485,-0.06669999659061432,0.11969999969005585,0.12380000203847885,-0.06400000303983688,-0.018400000408291817,-0.1615000069141388,0.16439999639987946,0.15070000290870667,0.14399999380111694,0.09730000048875809,-0.28459998965263367,0.17730000615119934,0.1080000028014183,-0.16169999539852142,-0.5037999749183655,0.31690001487731934,0.08449999988079071,-0.35109999775886536,-0.15039999783039093,0.13760000467300415,0.3018999993801117,-0.34380000829696655,0.24969999492168427,-0.11410000175237656,-0.10520000010728836,0.1736000031232834,-0.19329999387264252,-0.2094999998807907,-0.17190000414848328,-0.37869998812675476,0.27379998564720154,0.002899999963119626,-0.057999998331069946,0.13379999995231628,-0.05999999865889549,-0.13740000128746033,-0.03929999843239784,0.07569999992847443,0.1014999970793724,-0.06549999862909317,-0.054099999368190765,0.10180000215768814,-0.061900001019239426,-0.10540000349283218,0.0851999968290329,0.10540000349283218,-0.10119999945163727,-0.061900001019239426,0.01850000023841858,-0.055799998342990875,-0.30709999799728394,-0.0544000007212162,-0.364300012588501,0.0421999990940094,-0.13109999895095825,0.21389999985694885,0.24779999256134033,-0.15360000729560852,-0.22509999573230743,0.27160000801086426,-0.22179999947547913,-0.10360000282526016,0.03909999877214432,-0.23770000040531158,-0.08320000022649765,0.22930000722408295,-0.03660000115633011,0.04479999840259552,-0.002300000051036477,-0.014000000432133675,-0.2190999984741211,0.17180000245571136,-0.23999999463558197,-0.3950999975204468,0.048500001430511475,0.14830000698566437,-0.18219999969005585,0.0333000011742115]"
駐車場,"[-0.22849999740719795,0.0766999963670969,0.6988999992609024,0.15760000422596931,0.11939999833703041,-0.19110000133514404,-0.36150000244379044,0.03270000219345093,-0.1631000004708767,0.1679999977350235,0.03659999743103981,0.21159999817609787,-0.09019999578595161,0.14570000395178795,-0.3004000037908554,0.5134000033140182,0.05089999921619892,-0.25280000641942024,-0.26840001344680786,0.0632999986410141,-0.20280000567436218,0.21150000393390656,-0.11209999769926071,0.22910000383853912,-0.1946999952197075,0.05139999836683273,0.0495000034570694,-0.006899997591972351,0.26010000705718994,-0.3374999910593033,-0.2199999988079071,-0.3586999933468178,-0.18879999965429306,-0.41609999537467957,0.11979999952018261,-0.2549000009894371,0.01080000028014183,-0.044199999421834946,-0.23240000754594803,0.1050999965518713,-0.4302999824285507,0.2968999892473221,-0.011500000953674316,0.3614000082015991,-0.7761999666690826,-0.1233999952673912,0.46969999372959137,0.35660000145435333,-0.17999999970197678,0.7199999988079071,-0.3821000009775162,0.003699999302625656,0.048600003123283386,0.7740000188350677,0.07009999454021454,-0.4633000046014786,0.2977000027894974,-0.3789000064134598,0.25290000438690186,-0.4197999984025955,-0.08009999804198742,-0.3798000067472458,-0.3870000094175339,0.0763000026345253,0.15609999932348728,-0.054499998688697815,0.12039999663829803,0.14380000159144402,0.10559999663382769,0.25199999660253525,0.2296000006608665,0.04389999806880951,0.07689999975264072,0.11350000463426113,-0.017499998211860657,-0.19289999455213547,-0.16849999874830246,-0.08980000019073486,-0.38750000298023224,-0.08130000159144402,-0.4019000083208084,-0.13030000776052475,-0.21490000188350677,0.030299995094537735,-0.3687000125646591,0.23890000581741333,-0.3132999986410141,0.37540000677108765,0.01809999719262123,-0.2947000148706138,-0.3430999889969826,0.22300000488758087,-0.22010000050067902,0.5860999971628189,0.2427000030875206,-0.06930000334978104,-0.2824000045657158,0.011200003325939178,-0.1436999961733818,0.11140000075101852,0.18699999898672104,0.7670000195503235,0.10040000174194574,0.5389000028371811,0.04619999974966049,0.11859999597072601,-0.1688999980688095,0.09510000282898545,-0.2476000040769577,0.21050000190734863,-0.8283999860286713,-0.3538999930024147,0.48510001599788666,-0.19289999827742577,0.21480000019073486,-0.1367000062018633,0.11799999512732029,0.6203999817371368,0.3872000053524971,0.07259999960660934,-0.07039999961853027,-0.04780000168830156,-0.05569999758154154,-0.08359999675303698,-0.33719999343156815,-0.004200004041194916,-0.04229999706149101,-0.6859999895095825,-0.08909999951720238,-0.08599999733269215,0.09130000323057175,-0.30719999969005585,0.17990000173449516,-0.1694000035058707,0.05810000002384186,0.045700013637542725,0.19620000198483467,0.23499999195337296,-0.1273999959230423,-0.15370000712573528,-0.5625,0.1402999944984913,0.16440000524744391,-0.22860000282526016,0.5004000142216682,0.47190001606941223,-0.011500004678964615,0.04309999942779541,-0.0731000006198883,-0.46400000154972076,0.19270000234246254,0.20099999755620956,0.45260000228881836,-0.3353000059723854,0.7385999709367752,-0.3229000084102154,-0.2303999960422516,0.22670000791549683,0.009499996900558472,0.4552000164985657,0.2655000053346157,-0.2996000051498413,-0.49219998717308044,-0.5071000009775162,0.1082999985665083,-0.016900000162422657,-0.13040000200271606,-0.2506999969482422,-0.009700000286102295,0.17149998992681503,0.26329999789595604,-0.25190000236034393,-0.19839999079704285,-0.3725000023841858,0.5986000224947929,0.12890000268816948,1.0553999841213226,-0.13779999688267708,-0.05719999223947525,0.23010000586509705,-0.4707000101916492,0.08210000209510326,-0.11030000075697899,0.5659999847412109,-0.18139999452978373,0.1076000053435564,0.24240000545978546,0.2704000025987625,0.31620000302791595,-0.33329999446868896,-0.38580000400543213,0.33009999990463257,0.6980000287294388,0.3684999942779541,0.013700000941753387,-0.1972000002861023,0.03220000118017197,0.12059999629855156,0.25789999682456255,0.14929999597370625,0.0909000001847744,0.022300004959106445,0.840499997138977,-0.6201000064611435,0.1828000033274293,-0.36340000480413437,0.17360000545158982,0.22630000114440918,0.04019999876618385,-0.413100004196167,-0.6047999858856201,0.21340000070631504,0.023900002241134644,0.053099989891052246,-0.6244000047445297,-0.5066999942064285,0.11730000376701355,-1.6861000061035156,-0.29749999940395355,-0.7343000173568726,0.10770000144839287,0.07829999923706055,0.7449999749660492,0.09430000185966492,0.6227999925613403,-0.10410000197589397,-0.4479999989271164,-0.1252000005915761,0.4064999967813492,0.08830000087618828,0.25350000336766243,0.05979999899864197,-0.5315999984741211,-0.2952999919652939,-0.11520000174641609,-0.5339999943971634,-0.6427999883890152,0.08409999683499336,0.06550000421702862,-0.1160999983549118,-0.06379999965429306,-0.33320000767707825,0.3880000039935112,-0.7500999867916107,-0.1503999987617135,-0.6062000095844269,-0.4748000055551529,-0.10349999943719013,0.03460000082850456,-0.8808999746106565,-0.2005000039935112,-0.7305000126361847,0.17999999970197678,-0.11620000377297401,-0.03149999678134918,0.7466000020503998,-0.08729999512434006,-0.033999999053776264,0.20470000803470612,0.35690001025795937,0.31919999420642853,-0.25529999658465385,-0.2571999914944172,0.10990000143647194,-0.09329999890178442,-0.4189999960362911,0.1380000039935112,-0.2620000019669533,-0.10339999198913574,-0.19429999589920044,0.38750000298023224,-0.10279999673366547,0.0848000030964613,-0.2133999913930893,0.11310000345110893,-0.34790001064538956,0.208600003272295,0.5780999958515167,-0.36969999969005585,0.5028000175952911,-0.015399999916553497,0.26809999346733093,-0.1411999948322773,0.3358999937772751,0.5202000141143799,-0.6317000016570091,-0.718500018119812,-0.1377000017091632,-0.043299999088048935,0.346000000834465,0.5983000099658966,0.11800000444054604,-0.4690999835729599,0.8512000143527985,-0.6160999834537506,-0.4329000152647495,0.0661999974399805,0.4570000022649765,0.4617000073194504,0.4967000186443329]"
お猿さん,"[-0.16369999758899212,-0.2005000039935112,1.3711999952793121,1.1031000167131424,-0.18929998762905598,0.20269999653100967,0.08540000021457672,-0.3143000081181526,-0.14970000088214874,-0.2299000071361661,0.5067000091075897,-0.128800000064075,-0.061900004744529724,-0.06459999457001686,-0.9610999971628189,-0.040699996054172516,-0.4672999959439039,0.22919999435544014,-0.6122999936342239,0.24719999451190233,0.4610000029206276,0.41609999909996986,-0.819599986076355,0.04779999703168869,0.17900000512599945,-0.00939999707043171,0.07129999995231628,0.2091999992262572,-0.1197000031825155,0.06759998947381973,0.06509999930858612,0.14749999716877937,-0.24759999476373196,0.03860000520944595,-0.05830000247806311,0.42119998671114445,0.40950000286102295,-0.03680001199245453,0.1371999979019165,-0.040800001472234726,-0.31540001183748245,0.13740000128746033,0.22800000198185444,0.00019999314099550247,-0.06239999644458294,0.4642999768257141,-0.2674000021070242,-0.025100000464590266,0.3840999975800514,0.6564999930560589,0.12880000239238143,-0.19809999596327543,-0.0279999990016222,-0.25280000269412994,-0.021700000506825745,-0.3767000073567033,-0.247900003567338,-0.3373999986797571,0.16110000014305115,0.02219998836517334,-0.388200007379055,-0.4957000073045492,0.07839999906718731,0.38269999250769615,0.25209999829530716,0.014799997210502625,0.3761999998241663,0.294899994507432,-0.1673000045120716,-0.2807999923825264,0.05820000544190407,0.6873999983072281,-0.18000000342726707,0.16860000044107437,-0.0828000009059906,-0.26829999685287476,-0.3757000081241131,0.04639999568462372,-0.07109999936074018,-0.33290000073611736,0.09390000253915787,0.34599999710917473,-0.11779999732971191,0.5788999870419502,0.09719999675871804,-0.2239999957382679,-0.12720000301487744,0.516000010073185,0.15890000015497208,0.6537999957799911,-0.051399994641542435,-0.0018999986350536346,-0.18709999695420265,0.07120000338181853,0.18539999425411224,-0.32679999619722366,-0.7382000088691711,0.016899995505809784,0.10629999544471502,0.1394000044092536,-0.18140000104904175,0.964000016450882,-0.35270000249147415,-0.46389999613165855,0.20609999354928732,1.1976999789476395,0.8477999735623598,0.16990000754594803,-0.42980002239346504,-0.5361000075936317,-0.6406000107526779,-1.033599965274334,0.23799999058246613,0.019399994984269142,0.3601999953389168,0.0917000100016594,-0.2597000002861023,0.3343000076711178,-0.2368999943137169,-0.13249999564141035,0.07830000296235085,-0.09710000455379486,0.02900000661611557,0.524899996817112,-0.34190001524984837,-0.25110000371932983,0.023099998012185097,-0.0705999992787838,-0.6810000240802765,-0.05339999869465828,-0.48080001026391983,-0.16930000763386488,0.5692000091075897,-0.3350999839603901,0.17149999737739563,-0.917600005865097,-0.15760000050067902,-0.31359999254345894,-0.4083999879658222,0.2451000027358532,-0.01100000087171793,-0.27780001424252987,0.5010000094771385,0.620399996638298,1.3015999794006348,-0.5109999999403954,-0.06940000876784325,0.1321999914944172,0.2336999960243702,0.1298000030219555,-0.15529999695718288,0.44159999303519726,0.3424000069499016,0.004800001159310341,-0.5053999952215236,0.008499996736645699,-0.31950000673532486,0.45729998499155045,0.2134000062942505,-0.15820000506937504,-0.3935999982059002,0.04330000653862953,-0.015299997292459011,0.33299998939037323,0.005399998277425766,0.08489999920129776,0.08209999883547425,-0.041700005531311035,0.33139999583363533,-0.14750000461935997,-0.3702999986708164,0.06910000229254365,0.2190999947488308,0.06399999558925629,0.06450000125914812,-0.014499995857477188,0.21030000410974026,0.03490000218153,0.17599999904632568,-0.8766000010073185,0.15809999778866768,-0.46480000764131546,-0.032999999821186066,0.12040000036358833,-0.011799999512732029,0.05780000379309058,-0.01600000634789467,-0.3452000021934509,0.07149999961256981,-0.028300002217292786,0.0857000071555376,0.21020000241696835,0.5532999932765961,-0.08449999988079071,-0.7792999879457057,0.004799998598173261,0.003300000913441181,-0.2910999935120344,0.24009999632835388,-0.021999996155500412,-0.0949999988079071,0.18480000644922256,-0.1099999938160181,-0.31109999865293503,-0.09559999778866768,-0.41780000925064087,0.06830000691115856,0.09039999544620514,0.07869999669492245,0.06129999831318855,-0.19439999759197235,0.1750000041211024,0.002799995243549347,-0.07350000366568565,0.29509998857975006,-0.4303999990224838,-0.41180000454187393,-1.8603999614715576,-0.28860000520944595,0.13290000520646572,0.5787000097334385,0.1425000112503767,-0.17270000278949738,-0.07929999940097332,0.15199999630567618,-0.2360999956727028,0.2832999937236309,0.041899994015693665,0.10379999876022339,0.05810000002384186,0.17590000480413437,-0.6043999865651131,-0.8496000021696091,0.5293999910354614,0.13119999505579472,0.12059999816119671,-0.8590000048279762,0.1850999929010868,0.07070000097155571,-0.20880000479519367,0.15780000115046278,0.03189999982714653,-0.13419999927282333,0.2857999950647354,-0.372699998319149,-0.41760000586509705,-0.5776000171899796,0.27079999446868896,-0.19500002264976501,-0.3910999968647957,0.15879999822936952,-0.845100000500679,-0.07509999722242355,0.15849999524652958,-0.2086999975144863,-0.06280000228434801,0.1728000044822693,0.10020000487565994,0.1540999934077263,-0.012500002048909664,-0.3733000010251999,-0.4722999855875969,0.46399998664855957,-0.2102000042796135,0.49099999852478504,0.46059998124837875,0.30570000782608986,0.036399997770786285,0.12900000158697367,0.023499995470046997,-0.06380000151693821,0.33230000361800194,-0.26089999452233315,-0.2890999913215637,-0.18499999307096004,-0.08980000391602516,-0.025800000876188278,0.11580000072717667,-0.18940000236034393,0.17409999947994947,0.42120000487193465,0.2183999978005886,0.07759999483823776,-0.15529999881982803,-0.16579999774694443,-0.30980000272393227,0.08820000290870667,-0.20960000157356262,-0.3091000036802143,-0.24869999289512634,-0.1538999993354082,-0.11019999906420708,-0.5655999910086393,-0.27029998134821653,-0.3412000238895416,-0.5286000054329634,-0.3560000043362379,0.08289999142289162,0.2160000093281269,-0.3505999967455864]"
