家族連れ,55.0,0.7546,家族連れ,家族,子連れ
子供,28.0,0.6929,子供服,子供
スーパー,17.0,0.6706,スーパー
ショッピング,188.0,0.7463,ショッピング,買い物,ショッピング施設
セール,15.0,0.6267,セール
お店,202.0,0.6554,お店,店内
洋服,12.0,0.7000,洋服
ランチ,14.0,0.4071,ランチ
レストラン,53.0,0.6283,レストラン
フードコート,29.0,0.3793,フードコート
食事,87.0,0.5989,食事
カフェ,12.0,0.6917,カフェ
バス,23.0,0.6043,バス
駐車場,71.0,0.2549,駐車場
ディズニー,12.0,0.8333,ディズニー
渋滞,61.0,-0.5033,混雑,渋滞
迷子,11.0,-0.5455,迷子
平日,20.0,0.6250,平日
便利,21.0,0.7619,便利
施設,23.0,0.7609,施設
家具,23.0,0.6522,家具
広さ,74.0,0.4378,広さ
デートスポット,19.0,0.7789,デートスポット
映画館,51.0,0.7333,映画館
品揃え,11.0,0.8000,品揃え
アクセス,13.0,0.5538,アクセス
ららぽーと,56.0,0.6982,ららぽーと
ロピア,15.0,0.7867,ロピア
