ターミナル,67.0,0.3239,ターミナル
空港,135.0,0.4378,羽田空港,空港,空港施設
空港限定商品,30.0,0.5767,空港限定商品,免税店
LCC,41.0,0.4244,LCC
飛行機,80.0,0.7537,飛行機の離陸,飛行機
航空路線,27.0,0.3852,航空路線
ラウンジ,14.0,0.3929,ラウンジ
食事,27.0,0.6926,食事
飲食店,43.0,0.4884,フードコート,飲食店
ホテル,46.0,0.5804,レストラン,ホテル
お土産店,43.0,0.6605,お土産店
お店,104.0,0.5807,お店
カフェ,10.0,0.5800,カフェ
ショッピング,41.0,0.6366,買い物,ショッピング
清潔感,16.0,0.8938,清潔感
利便性,27.0,0.4889,利便性
広さ,28.0,0.4036,広さ
建物,11.0,0.4455,建物
展望,57.0,0.7824,展望デッキ,展望,景観
駐車場,17.0,0.0235,駐車場
アクセス,21.0,-0.0095,アクセス
バス,50.0,0.2740,バス,シャトルバス
電車,10.0,0.0700,電車
