洋服,13.0,0.7385,洋服
雑貨,12.0,0.7000,雑貨
品揃え,12.0,0.2083,品揃え
商品,15.0,0.5333,商品
掘り出し物,17.0,0.7235,掘り出し物
ブランド,39.0,0.4615,ブランド
アウトレット,134.0,0.5679,アウトレット
お店,197.0,0.6365,店舗数,お店,ショップ
買い物,63.0,0.7571,買い物
コストコ,97.0,0.4227,コストコ
タイムセール,53.0,0.7189,タイムセール
価格,41.0,0.6537,価格
子連れ,26.0,0.6385,子連れ
家族向け,26.0,0.6615,家族向け
子供,11.0,0.5091,子供
乗り物,28.0,0.0857,バス,乗り物
混雑,92.0,-0.4424,渋滞,混雑
駐車場,94.0,-0.0798,駐車場
飲食店,40.0,0.4475,食事,飲食店
フードコート,70.0,0.3229,フードコート
楽しさ,18.0,0.8500,楽しさ
便利,13.0,0.7692,便利
週末,56.0,0.4446,平日,週末
休息,17.0,-0.0588,休息
敷地,13.0,0.2846,敷地
広さ,30.0,0.4000,広さ
