指輪作り,364.0,0.9046,指輪作り体験,指輪作り,リング,指輪,リング作り,ペアリング
お店のスタッフ,372.0,0.8997,店員,お店のスタッフ,店内,お店,スタッフ
作成,18.0,0.9056,作る,作成
サイズ,14.0,0.7857,サイズ
体験,109.0,0.8982,模様付け体験,体験
形,16.0,0.7188,形
素材,20.0,0.7450,素材
写真,50.0,0.8480,写真
記念,119.0,0.9462,記念,思い出
お姉さん,15.0,0.9333,お姉さん
教え方,12.0,0.8917,教え方
満足度,10.0,1.0000,満足度
親切丁寧,10.0,0.9600,親切丁寧
対応,20.0,0.9000,対応
サービス,17.0,0.9588,サービス
定員さん,14.0,0.9071,定員さん
黒壁スクエア,21.0,0.8381,黒壁スクエア
雰囲気,35.0,0.8600,雰囲気
個室,41.0,0.7585,個室
作業,11.0,0.7818,作業
空間,20.0,0.7700,空間
楽しさ,20.0,0.9650,楽しさ
時間,21.0,0.8857,時間
予約,9.0,0.8000,予約
価格,9.0,0.5889,価格
多様性,12.0,0.7250,多様性
説明,82.0,0.8902,説明
デザイン,21.0,0.7238,デザイン
