Aspect,fastTextVector
お寺,"[0.09809999912977219,0.21289999783039093,0.050200000405311584,0.1776999980211258,0.07010000199079514,0.05350000038743019,0.03750000149011612,-0.2957000136375427,-0.06750000268220901,0.2858000099658966,0.10040000081062317,0.07980000227689743,0.01720000058412552,-0.23829999566078186,-0.3271999955177307,0.1444000005722046,-0.5590999722480774,-0.03440000116825104,-0.2003999948501587,0.20819999277591705,0.30959999561309814,0.4320000112056732,-0.43369999527931213,-0.23600000143051147,0.09749999642372131,-0.07020000368356705,-0.2976999878883362,0.21529999375343323,0.05350000038743019,-0.08070000261068344,-0.06109999865293503,0.12530000507831573,-0.05460000038146973,-0.3944000005722046,-0.11339999735355377,-0.027300000190734863,-0.2184000015258789,-0.0026000000070780516,0.11670000106096268,0.23579999804496765,-0.20100000500679016,0.0210999995470047,0.05339999869465828,0.15219999849796295,-0.2533000111579895,-0.27469998598098755,0.08269999921321869,-0.0851999968290329,0.12870000302791595,0.2619999945163727,0.08079999685287476,-0.09849999845027924,0.20919999480247498,-0.23899999260902405,0.2874000072479248,0.28220000863075256,0.23420000076293945,-0.3215000033378601,0.060499999672174454,0.03060000017285347,-0.14409999549388885,0.2354000061750412,0.07100000232458115,-0.007000000216066837,-0.015599999576807022,0.09629999846220016,0.3691999912261963,-0.27950000762939453,0.299699991941452,0.2752000093460083,-0.14970000088214874,0.025299999862909317,0.14270000159740448,-0.015399999916553497,0.20270000398159027,-0.06289999932050705,-0.4932999908924103,-0.09160000085830688,0.10140000283718109,-0.3068999946117401,0.10189999639987946,0.24860000610351562,-0.16509999334812164,-0.08969999849796295,0.17409999668598175,-0.11739999800920486,0.07959999889135361,0.28130000829696655,0.03020000085234642,-0.17739999294281006,-0.23839999735355377,0.07370000332593918,-0.1800999939441681,-0.10419999808073044,-0.1662999987602234,0.12720000743865967,-0.22499999403953552,-0.2295999974012375,-0.004699999932199717,-0.05130000039935112,0.11620000004768372,0.2572000026702881,-0.06679999828338623,-0.1412000060081482,-0.319599986076355,0.38119998574256897,-0.17759999632835388,-0.048900000751018524,-0.10540000349283218,0.1559000015258789,-0.2386000007390976,-0.06639999896287918,0.009700000286102295,0.09130000323057175,0.18150000274181366,-0.00279999990016222,-0.10130000114440918,0.36090001463890076,0.17489999532699585,0.08049999922513962,0.060600001364946365,-0.2793999910354614,0.005900000222027302,0.10289999842643738,0.10509999841451645,-0.0066999997943639755,0.1818999946117401,-0.0681999996304512,-0.25220000743865967,-0.09549999982118607,-0.23909999430179596,-0.05310000106692314,0.15449999272823334,-0.3384999930858612,0.04639999940991402,0.3021000027656555,-0.18140000104904175,0.08869999647140503,0.17430000007152557,-0.3450999855995178,0.061000000685453415,0.03269999846816063,-0.0957999974489212,-0.321399986743927,0.1462000012397766,-0.13379999995231628,0.31610000133514404,-0.051899999380111694,0.03579999879002571,-0.251800000667572,-0.2809999883174896,-0.011500000022351742,0.12049999833106995,-0.07289999723434448,0.43939998745918274,-0.29670000076293945,-0.0430000014603138,0.19609999656677246,-0.14740000665187836,-0.00839999970048666,-0.18950000405311584,0.020999999716877937,0.491100013256073,0.02329999953508377,0.07739999890327454,0.19120000302791595,-0.004999999888241291,-0.1152999997138977,-0.10540000349283218,-0.08209999650716782,0.3513000011444092,-0.19869999587535858,-0.147599995136261,-0.24639999866485596,-0.003000000026077032,0.027799999341368675,-0.08479999750852585,0.11320000141859055,0.24220000207424164,0.007600000128149986,0.30079999566078186,-0.2921999990940094,-0.08940000087022781,0.09870000183582306,0.06549999862909317,0.17190000414848328,0.1281999945640564,0.05689999833703041,0.19120000302791595,-0.004100000020116568,-0.045499999076128006,-0.062300000339746475,0.11429999768733978,0.029200000688433647,0.16359999775886536,0.16269999742507935,0.043699998408555984,-0.16439999639987946,0.3034000098705292,0.2678000032901764,0.04969999939203262,0.04179999977350235,0.1137000024318695,-0.21610000729560852,-0.3953000009059906,-0.09229999780654907,0.1160999983549118,-0.350600004196167,0.06610000133514404,0.23319999873638153,-0.29580000042915344,0.0357000008225441,0.1639000028371811,0.12939999997615814,-0.03660000115633011,-0.42100000381469727,0.08569999784231186,-1.0621000528335571,0.1582999974489212,-0.01080000028014183,0.08839999884366989,0.03359999880194664,0.16410000622272491,0.03060000017285347,0.09279999881982803,-0.05620000138878822,0.3285999894142151,-0.0892999991774559,0.40070000290870667,-0.16820000112056732,0.45249998569488525,0.01940000057220459,-0.4832000136375427,0.3668999969959259,-0.041600000113248825,0.08460000157356262,-0.40220001339912415,0.2556999921798706,0.2037999927997589,-0.2092999964952469,0.34459999203681946,-0.014000000432133675,0.3675999939441681,0.1460999995470047,-0.006800000090152025,-0.09839999675750732,-0.11469999700784683,-0.06629999727010727,-0.15309999883174896,-0.07559999823570251,0.06939999759197235,-0.4171000123023987,0.00860000029206276,0.12150000035762787,0.24979999661445618,-0.033399999141693115,-0.1492999941110611,-0.023000000044703484,-0.0568000003695488,0.052799999713897705,0.19869999587535858,-0.4056999981403351,0.19189999997615814,-0.09549999982118607,-0.07370000332593918,-0.009800000116229057,0.09939999878406525,-0.2215999960899353,-0.11469999700784683,-0.24410000443458557,0.07419999688863754,-0.14710000157356262,0.06599999964237213,0.1151999980211258,-0.0340999998152256,-0.023600000888109207,-0.029899999499320984,0.10610000044107437,-0.09790000319480896,-0.20600000023841858,-0.36970001459121704,0.25049999356269836,-0.0003000000142492354,-0.42100000381469727,-0.08030000329017639,-0.28690001368522644,-0.1688999980688095,0.31540000438690186,0.20839999616146088,0.15299999713897705,-0.014700000174343586,-0.12219999730587006,-0.3993000090122223,0.3463999927043915,-0.16410000622272491,-0.21250000596046448,0.013199999928474426,-0.048900000751018524,-0.1973000019788742,0.07370000332593918]"
山門,"[-0.019200000911951065,0.22869999706745148,0.48190000653266907,-0.07360000163316727,-0.09989999979734421,0.1509000062942505,0.04650000110268593,-0.11569999903440475,0.17669999599456787,0.20409999787807465,0.07670000195503235,-0.11140000075101852,-0.24719999730587006,-0.1370999962091446,-0.4129999876022339,0.2624000012874603,0.09300000220537186,-0.41609999537467957,-0.2797999978065491,0.4000000059604645,0.06400000303983688,0.25690001249313354,-0.6783000230789185,0.10270000249147415,0.21369999647140503,-0.18279999494552612,-0.11339999735355377,0.07970000058412552,0.09619999676942825,-0.1477999985218048,-0.013199999928474426,-0.26159998774528503,0.23929999768733978,-0.07660000026226044,-0.1446000039577484,0.16019999980926514,0.1031000018119812,-0.04899999871850014,0.19859999418258667,0.1817999929189682,0.006500000134110451,-0.09849999845027924,0.15160000324249268,0.5213000178337097,-0.19629999995231628,0.03359999880194664,-0.18410000205039978,-0.10220000147819519,0.0032999999821186066,0.07289999723434448,0.13510000705718994,-0.06830000132322311,0.004699999932199717,0.1023000031709671,0.04769999906420708,0.005100000184029341,0.3278000056743622,0.0364999994635582,-0.03269999846816063,0.032999999821186066,0.025100000202655792,0.23469999432563782,0.05920000001788139,0.00019999999494757503,-0.0966000035405159,0.12549999356269836,0.19760000705718994,-0.12600000202655792,0.051100000739097595,-0.023600000888109207,0.23970000445842743,-0.08219999819993973,0.27410000562667847,-0.3027999997138977,0.4228000044822693,-0.2085999995470047,-0.5303999781608582,0.1851000040769577,0.1257999986410141,-0.39340001344680786,-0.2694000005722046,-0.07329999655485153,-0.13249999284744263,-0.24879999458789825,-0.11209999769926071,0.06930000334978104,0.0625,-0.290800005197525,0.01080000028014183,-0.29989999532699585,-0.2295999974012375,-0.020600000396370888,-0.27869999408721924,0.15279999375343323,-0.26260000467300415,0.451200008392334,-0.2802000045776367,-0.21299999952316284,-0.16830000281333923,0.1453000009059906,-0.2515999972820282,0.16990000009536743,-0.00430000014603138,-0.050200000405311584,-0.3504999876022339,0.26930001378059387,-0.15790000557899475,-0.20499999821186066,-0.10679999738931656,-0.23389999568462372,-0.11540000140666962,0.11900000274181366,0.04410000145435333,0.054099999368190765,0.21070000529289246,0.0934000015258789,-0.21400000154972076,0.31209999322891235,0.11460000276565552,0.0828000009059906,0.07720000296831131,-0.20730000734329224,-0.05700000002980232,0.10890000313520432,-0.093299999833107,-0.19679999351501465,0.1720999926328659,0.09839999675750732,-0.12600000202655792,-0.19580000638961792,0.15610000491142273,0.21549999713897705,-0.05169999971985817,-0.44290000200271606,0.11089999973773956,0.11999999731779099,-0.3569999933242798,-0.09260000288486481,-0.07859999686479568,-0.16130000352859497,0.15219999849796295,0.04639999940991402,0.11869999766349792,-0.020099999383091927,-0.18619999289512634,0.08510000258684158,0.15680000185966492,-0.24639999866485596,-0.03999999910593033,-0.09809999912977219,-0.3718000054359436,-0.03200000151991844,0.31850001215934753,0.14380000531673431,0.3756999969482422,-0.1746000051498413,-0.02969999983906746,0.015699999406933784,-0.15719999372959137,0.05090000107884407,0.053599998354911804,0.2800999879837036,0.6380000114440918,0.09669999778270721,0.08619999885559082,-0.16539999842643738,0.2623000144958496,0.01510000042617321,-0.21299999952316284,-0.18729999661445618,0.065700002014637,-0.2578999996185303,0.15309999883174896,-0.40369999408721924,0.16910000145435333,-0.14569999277591705,-0.03139999881386757,0.25940001010894775,0.13359999656677246,0.13660000264644623,0.21780000627040863,-0.325300008058548,0.0551999993622303,0.23160000145435333,-0.33660000562667847,0.0203000009059906,0.28610000014305115,-0.03240000084042549,0.37450000643730164,0.13930000364780426,0.07029999792575836,0.155799999833107,0.07159999758005142,-0.03720000013709068,0.11590000241994858,0.029500000178813934,0.20990000665187836,0.27900001406669617,-0.02539999969303608,-0.02500000037252903,-0.10689999908208847,-0.20890000462532043,0.1251000016927719,-0.2078000009059906,-0.03460000082850456,0.03480000048875809,0.3716000020503998,-0.18930000066757202,0.016599999740719795,-0.08009999990463257,-0.20170000195503235,-0.07029999792575836,-0.33660000562667847,-0.1673000007867813,-0.06970000267028809,-0.3788999915122986,-0.18150000274181366,-1.1793999671936035,-0.20029999315738678,0.1890999972820282,0.1818999946117401,0.11980000138282776,0.3427000045776367,0.01889999955892563,0.00279999990016222,0.15449999272823334,0.1446000039577484,0.10130000114440918,0.5388000011444092,-0.2879999876022339,0.33340001106262207,-0.017000000923871994,-0.09679999947547913,-0.053700000047683716,0.4957999885082245,-0.019700000062584877,-0.30979999899864197,0.3790000081062317,-0.10339999943971634,-0.059300001710653305,0.007899999618530273,-0.03819999843835831,0.45559999346733093,-0.48190000653266907,0.10360000282526016,-0.32670000195503235,-0.04280000180006027,-0.21230000257492065,-0.2037000060081482,0.27239999175071716,0.34389999508857727,-0.4496999979019165,-0.06210000067949295,-0.14569999277591705,0.38190001249313354,-0.09589999914169312,-0.23929999768733978,0.23659999668598175,-0.04690000042319298,-0.07569999992847443,-0.10329999774694443,-0.4507000148296356,0.18520000576972961,-0.1168999969959259,-0.12430000305175781,0.1527000069618225,-0.06669999659061432,-0.10019999742507935,-0.038100000470876694,-0.05820000171661377,0.14219999313354492,0.0010000000474974513,-0.010999999940395355,0.00800000037997961,0.1826000064611435,0.25440001487731934,-0.007400000002235174,0.1316000074148178,-0.013000000268220901,-0.19339999556541443,-0.46939998865127563,-0.015300000086426735,-0.1550000011920929,-0.19830000400543213,0.05889999866485596,-0.243599995970726,-0.298799991607666,0.38999998569488525,-0.1446000039577484,0.2969000041484833,0.10450000315904617,0.06340000033378601,0.21199999749660492,0.2935999929904938,-0.3384000062942505,-0.07779999822378159,-0.1965000033378601,-0.05270000174641609,0.12849999964237213,0.19910000264644623]"
庭園,"[0.2612999975681305,-0.014600000344216824,0.20659999549388885,0.02459999918937683,0.16859999299049377,-0.4050999879837036,0.24789999425411224,0.044599998742341995,0.02930000051856041,0.3138999938964844,0.07209999859333038,-0.03420000150799751,-0.1266999989748001,0.2303999960422516,-0.44920000433921814,0.1225999966263771,0.2012999951839447,0.016899999231100082,-0.15330000221729279,-0.09929999709129333,0.10599999874830246,0.1597999930381775,-0.2648000121116638,0.13189999759197235,-0.12479999661445618,-0.19130000472068787,0.16050000488758087,0.0568000003695488,-0.06800000369548798,-0.2354000061750412,0.16869999468326569,-0.09539999812841415,-0.19869999587535858,-0.1501999944448471,-0.026900000870227814,0.13519999384880066,0.1379999965429306,-0.38589999079704285,0.4115000069141388,-0.07000000029802322,0.1979999989271164,0.18809999525547028,-0.02250000089406967,0.25440001487731934,-0.49390000104904175,-0.16459999978542328,-0.05220000073313713,-0.14710000157356262,-0.18199999630451202,0.18700000643730164,0.12950000166893005,-0.07419999688863754,0.015799999237060547,-0.007799999788403511,0.12680000066757202,0.28119999170303345,0.36250001192092896,-0.07079999893903732,0.2761000096797943,0.17659999430179596,-0.11379999667406082,-0.12449999898672104,-0.09640000015497208,-0.13590000569820404,-0.42750000953674316,0.14800000190734863,0.02969999983906746,-0.13950000703334808,-0.004699999932199717,0.00139999995008111,0.10369999706745148,-0.2676999866962433,0.226500004529953,-0.30079999566078186,0.42579999566078186,-0.12479999661445618,-0.08940000087022781,-0.31779998540878296,-0.057100001722574234,-0.032600000500679016,0.2321999967098236,0.10890000313520432,-0.07580000162124634,0.09589999914169312,-0.18619999289512634,-0.08590000122785568,-0.0737999975681305,-0.18160000443458557,0.03139999881386757,0.10719999670982361,-0.5184000134468079,0.06599999964237213,0.05609999969601631,-0.17090000212192535,0.19189999997615814,-0.1899999976158142,-0.15620000660419464,-0.20559999346733093,-0.20170000195503235,0.019099999219179153,0.05220000073313713,0.4120999872684479,-0.21940000355243683,-0.3222000002861023,-0.15160000324249268,0.27810001373291016,-0.18970000743865967,0.0737999975681305,-0.20999999344348907,0.1282999962568283,-0.41830000281333923,-0.18379999697208405,-0.11909999698400497,-0.09080000221729279,0.22419999539852142,0.02370000071823597,-0.08609999716281891,0.2378000020980835,0.4253999888896942,-0.29319998621940613,0.23109999299049377,0.0544000007212162,0.12489999830722809,-0.19820000231266022,-0.3142000138759613,-0.02019999921321869,-0.018200000748038292,-0.1673000007867813,-0.3052999973297119,0.10719999670982361,0.12250000238418579,0.08089999854564667,0.016699999570846558,-0.2395000010728836,-0.22120000422000885,0.574400007724762,-0.049300000071525574,-0.010200000368058681,0.08950000256299973,0.16329999268054962,0.13109999895095825,-0.18230000138282776,0.012900000438094139,-0.04490000009536743,0.20020000636577606,0.15029999613761902,0.3237999975681305,-0.09600000083446503,0.03840000182390213,-0.005499999970197678,0.12349999696016312,-0.27379998564720154,0.1348000019788742,0.6348999738693237,0.4700999855995178,-0.22630000114440918,-0.07890000194311142,-0.03610000014305115,0.04450000077486038,0.043800000101327896,-0.08560000360012054,0.034299999475479126,-0.029500000178813934,0.22360000014305115,0.5407000184059143,-0.17599999904632568,0.016300000250339508,-0.258899986743927,0.1469999998807907,0.10090000182390213,0.06960000097751617,-0.038600001484155655,-0.13449999690055847,-0.008200000040233135,-0.33090001344680786,0.08269999921321869,-0.00559999980032444,-0.011800000444054604,0.005900000222027302,-0.06019999831914902,-0.250900000333786,-0.218299999833107,0.018699999898672104,0.32850000262260437,0.0007999999797903001,0.12610000371932983,-0.2540000081062317,-0.0625,0.2590000033378601,-0.38429999351501465,0.4255000054836273,-0.05389999970793724,0.3061999976634979,-0.15620000660419464,0.05820000171661377,0.21719999611377716,0.021800000220537186,-0.43779999017715454,-0.13699999451637268,-0.06769999861717224,-0.04390000179409981,0.1152999997138977,-0.09889999777078629,-0.1386999934911728,-0.003700000001117587,0.005100000184029341,0.03500000014901161,0.044599998742341995,-0.24719999730587006,0.11029999703168869,-0.3416000008583069,0.1014999970793724,0.10580000281333923,0.2838999927043915,0.1459999978542328,-0.31619998812675476,-0.01940000057220459,-0.8763999938964844,-0.07100000232458115,-0.13420000672340393,0.17339999973773956,-0.2612000107765198,-0.12349999696016312,0.2653000056743622,0.15000000596046448,-0.08309999853372574,-0.3986000120639801,-0.13750000298023224,0.3546999990940094,0.36739999055862427,0.25040000677108765,0.29989999532699585,-0.26989999413490295,0.20669999718666077,-0.05640000104904175,0.125,-0.5329999923706055,0.26579999923706055,0.3666999936103821,-0.18209999799728394,-0.06530000269412994,-0.28610000014305115,0.2800999879837036,-0.4049000144004822,0.1712999939918518,-0.1826999932527542,-0.2272000014781952,0.12880000472068787,0.2913999855518341,-0.43130001425743103,-0.1476999968290329,-0.4357999861240387,0.30410000681877136,0.12449999898672104,0.4169999957084656,0.12399999797344208,-0.2669999897480011,0.10790000110864639,0.29670000076293945,-0.08550000190734863,-0.15780000388622284,-0.11209999769926071,0.028599999845027924,0.24269999563694,-0.2535000145435333,-0.25529998540878296,-0.047600001096725464,0.020600000396370888,-0.19820000231266022,-0.15790000557899475,-0.13330000638961792,-0.1005999967455864,0.15950000286102295,0.20059999823570251,0.015799999237060547,0.08510000258684158,-0.06809999793767929,-0.10050000250339508,-0.2295999974012375,0.07190000265836716,-0.05620000138878822,-0.0617000013589859,0.03620000183582306,-0.5432000160217285,0.05730000138282776,-0.1395999938249588,0.03539999946951866,0.20270000398159027,0.1234000027179718,0.007699999958276749,-0.20919999480247498,0.033900000154972076,0.08669999986886978,0.35010001063346863,-0.2808000147342682,-0.06340000033378601,-0.0010000000474974513,0.14270000159740448,-0.07800000160932541,0.13349999487400055]"
塔頭,"[-0.22310000658035278,0.22609999775886536,0.3513999879360199,0.03700000047683716,0.22419999539852142,0.17890000343322754,0.11940000206232071,-0.4408999979496002,0.1597999930381775,0.02539999969303608,0.06949999928474426,-0.1062999963760376,0.018799999728798866,-0.1850000023841858,-0.5060999989509583,-0.02759999968111515,0.39089998602867126,0.11739999800920486,0.0005000000237487257,-0.048500001430511475,0.2459000051021576,0.8783000111579895,-0.5073999762535095,0.08240000158548355,0.3021000027656555,-0.03200000151991844,-0.0794999971985817,0.022299999371170998,0.4034999907016754,-0.39739999175071716,-0.28519999980926514,0.352400004863739,0.6621999740600586,-0.2992999851703644,-0.011800000444054604,0.062199998646974564,-0.12950000166893005,0.002899999963119626,-0.0010000000474974513,0.42410001158714294,-0.13279999792575836,-0.08659999817609787,0.07150000333786011,-0.17640000581741333,-0.34139999747276306,0.4052000045776367,-0.10419999808073044,-0.09380000084638596,-0.003700000001117587,0.07819999754428864,0.09449999779462814,0.1467999964952469,-0.0851999968290329,0.328900009393692,0.19670000672340393,0.3846000134944916,0.5830000042915344,0.12300000339746475,0.11379999667406082,-0.5238000154495239,0.15770000219345093,0.0868000015616417,0.10249999910593033,-0.41850000619888306,-0.023399999365210533,-0.11819999665021896,-0.07720000296831131,-0.06830000132322311,0.1624000072479248,-0.18619999289512634,-0.09200000017881393,-0.15060000121593475,0.08590000122785568,-0.193900004029274,0.5699999928474426,-0.4302000105381012,-0.032999999821186066,0.01860000006854534,0.1615000069141388,-0.37779998779296875,-0.19660000503063202,0.2976999878883362,-0.36910000443458557,-0.11320000141859055,-0.1039000004529953,-0.08810000121593475,0.32409998774528503,0.20630000531673431,0.2766000032424927,-0.27639999985694885,-0.4323999881744385,-0.0284000001847744,-0.2825999855995178,0.015699999406933784,0.17299999296665192,0.002300000051036477,-0.2386000007390976,-0.22750000655651093,0.1379999965429306,-0.05350000038743019,0.07159999758005142,0.713100016117096,-0.011699999682605267,-0.30000001192092896,0.009999999776482582,-0.014000000432133675,-0.2240000069141388,-0.07159999758005142,-0.1581999957561493,0.2556000053882599,-0.46549999713897705,-0.1168999969959259,-0.26750001311302185,-0.29739999771118164,0.6743000149726868,0.07999999821186066,-0.18619999289512634,0.2257000058889389,0.03460000082850456,0.002099999925121665,0.25029999017715454,-0.29589998722076416,-0.15860000252723694,-0.12200000137090683,-0.10949999839067459,-0.19609999656677246,0.22470000386238098,-0.16820000112056732,-0.08049999922513962,0.020600000396370888,-0.16599999368190765,-0.07769999653100967,-0.19269999861717224,-0.2551000118255615,-0.5573999881744385,0.7470999956130981,-0.29339998960494995,0.40209999680519104,0.22589999437332153,-0.42669999599456787,0.16359999775886536,-0.1776999980211258,-0.2718999981880188,-0.2079000025987625,0.20829999446868896,0.21649999916553497,0.260699987411499,-0.7020000219345093,0.2897999882698059,-0.09700000286102295,-0.3278000056743622,-0.2856999933719635,0.38679999113082886,0.022099999710917473,0.18569999933242798,-0.37689998745918274,0.025499999523162842,0.02759999968111515,-0.028999999165534973,-0.5385000109672546,0.29989999532699585,0.3675000071525574,0.5546000003814697,-0.0008999999845400453,0.44600000977516174,0.06759999692440033,-0.040300000458955765,-0.25589999556541443,-0.22139999270439148,0.2281000018119812,-0.04780000075697899,-0.616599977016449,-0.29910001158714294,-0.36230000853538513,-0.2078000009059906,-0.12620000541210175,-0.14259999990463257,0.5881999731063843,0.15559999644756317,0.4593000113964081,0.661300003528595,0.052400000393390656,0.025499999523162842,0.16140000522136688,-0.029600000008940697,0.17730000615119934,0.05339999869465828,0.13249999284744263,0.12150000035762787,-0.2542000114917755,0.1923000067472458,-0.03799999877810478,0.23270000517368317,-0.20749999582767487,-0.3301999866962433,0.16899999976158142,0.1656000018119812,-0.2915000021457672,-0.1459999978542328,-0.13779999315738678,-0.0689999982714653,-0.13740000128746033,-0.03060000017285347,0.1128000020980835,-0.34850001335144043,0.11990000307559967,-0.16110000014305115,-0.10980000346899033,0.1607999950647354,0.11819999665021896,-0.1281999945640564,-0.36239999532699585,-0.2531000077724457,0.11959999799728394,0.053300000727176666,0.09539999812841415,-0.2863999903202057,-1.6131000518798828,0.0034000000450760126,-0.34200000762939453,0.017400000244379044,0.10920000076293945,-0.23970000445842743,-0.04149999842047691,-0.20180000364780426,-0.065700002014637,-0.16509999334812164,0.4406999945640564,0.6582000255584717,0.0714000016450882,0.14399999380111694,-0.2870999872684479,-0.06279999762773514,0.30219998955726624,0.2702000141143799,0.20749999582767487,-0.7008000016212463,0.2353000044822693,-0.3027999997138977,-0.02290000021457672,0.2750000059604645,0.39489999413490295,0.10890000313520432,-0.39410001039505005,-0.31619998812675476,-0.5328999757766724,-0.19030000269412994,0.07000000029802322,-0.02199999988079071,-0.5444999933242798,0.018200000748038292,-0.13089999556541443,-0.26010000705718994,0.3028999865055084,0.38940000534057617,0.20960000157356262,-0.0038999998942017555,-0.14589999616146088,0.08590000122785568,-9.999999747378752e-05,-0.3328999876976013,0.12950000166893005,0.07190000265836716,0.007000000216066837,-0.2540000081062317,-0.29350000619888306,0.28220000863075256,-0.0860000029206276,-0.12680000066757202,-0.11190000176429749,0.3010999858379364,0.012000000104308128,0.18019999563694,0.14880000054836273,0.32749998569488525,0.4027999937534332,0.23659999668598175,0.002400000113993883,0.027499999850988388,-0.478300005197525,-0.5358999967575073,0.020899999886751175,-0.15039999783039093,-0.7443000078201294,0.23479999601840973,-0.08420000225305557,-0.2215999960899353,0.5072000026702881,0.32199999690055847,0.3714999854564667,0.0658000037074089,0.010499999858438969,-0.24899999797344208,0.2175000011920929,-0.006800000090152025,0.012500000186264515,0.05530000105500221,-0.06750000268220901,-0.3116999864578247,0.15440000593662262]"
