Aspect,fastTextVector
七ツ釜,"[-0.17809999734163284,0.3424000106751919,0.974499985575676,1.2253000140190125,0.435000017285347,-0.002699991688132286,0.03779999911785126,-0.6355000138282776,-0.22879999317228794,0.28779999911785126,0.36569999292260036,-0.43379999697208405,0.3821000009775162,-0.3401000062003732,-0.8835999965667725,-0.47380001097917557,0.12550000101327896,-0.1606999970972538,-0.8281000256538391,-0.23489999771118164,-0.15540000796318054,0.3666000012308359,-0.4114000052213669,0.09320000221487135,0.19440000504255295,-0.009900003671646118,-0.15690000355243683,-0.10570000857114792,-0.028399989008903503,0.024500008672475815,0.35909999534487724,-0.2078999988734722,0.0299999937415123,0.7346999943256378,0.020700001157820225,0.467600017786026,0.15200000256299973,0.18980001285672188,0.4146000072360039,0.314200010150671,-0.3686000034213066,0.2624999927356839,0.3952999981120229,-0.151200006948784,-0.4556000083684921,1.1762000173330307,-0.3603000044822693,-0.3934000004082918,-0.06399999745190144,0.7832000106573105,0.223300002515316,-0.4928000010550022,0.0358999939635396,-0.21930000185966492,0.48490000516176224,0.2525999844074249,-0.12439999729394913,-0.014199994504451752,-0.0786999985575676,0.2645000070333481,0.01759999617934227,-0.30800000205636024,-0.244400005787611,0.5449000000953674,-0.08189999312162399,0.12799999117851257,-0.23959999158978462,-0.30199999967589974,-0.2767999917268753,-0.3182000108063221,0.6324999928474426,0.2345999963581562,0.5438999906182289,0.36159999668598175,-0.38920000195503235,0.18439999409019947,0.05570000223815441,-0.3302000015974045,0.25930000469088554,-0.5533000119030476,-0.18389999866485596,0.4616999849677086,-0.4385000094771385,-0.23099999874830246,0.1839000042527914,0.12640001252293587,0.02810000255703926,-0.1404999978840351,-0.05380000174045563,-0.21039998158812523,0.1655000017490238,0.27599999587982893,-0.4287999849766493,0.2988999970257282,0.4455000087618828,-0.29170000553131104,-0.7839999794960022,-0.37769998982548714,-0.8269000053405762,0.19820000510662794,-0.05309999734163284,0.29269999638199806,0.2644999995827675,0.19209999591112137,-0.36619999818503857,1.2477999925613403,0.11910000443458557,0.4480999985244125,-0.33980000019073486,0.040400005877017975,-0.2539000064134598,0.5848000198602676,0.10769999772310257,-0.49400000274181366,-0.3716000156127848,0.5015999861061573,-0.8267999887466431,0.011600000318139791,0.2085000006482005,0.4547000043094158,0.4270000085234642,-0.36080001294612885,0.2692999988794327,0.11860000295564532,0.7191000133752823,-0.08400000631809235,-0.09479999728500843,-0.6215000227093697,-0.36760000174399465,-0.5093999989330769,-0.19110000506043434,-0.20800000429153442,-0.4253000132739544,-0.557799993082881,-0.1128000020980835,-1.1512000113725662,0.597900003194809,-0.44130000099539757,-0.47929999977350235,0.059999994933605194,-0.43920000456273556,-0.18050000816583633,-0.11149999313056469,-0.4497999958693981,1.003799982368946,0.5432999953627586,0.3156999982893467,0.17829999327659607,-0.3754000049084425,-0.028999995440244675,0.22520001232624054,-0.09019999578595161,0.987400010228157,0.1889999955892563,-0.47999999672174454,-0.039900001138448715,0.3273000121116638,0.70049998909235,0.0008000023663043976,0.6104999828385189,-0.008400005754083395,0.2401999980211258,0.07569999620318413,-0.3585999831557274,0.09690000489354134,0.18720000237226486,0.12919999286532402,0.09739999659359455,0.41269998997449875,-0.2868000101298094,0.009499996900558472,-0.3260999992489815,-0.4862999990582466,0.08900000154972076,-0.08189999684691429,0.33980000019073486,0.22500000055879354,0.31040001288056374,0.4145999923348427,-0.27529999800026417,0.41699998918920755,-0.8966000080108643,0.68690000846982,0.22490000585094094,0.6557999849319458,0.4365999884903431,0.2565999971702695,-0.4221000000834465,0.37050000578165054,0.18999999295920134,-0.1429000049829483,0.17329999199137092,-0.5549000091850758,0.9565999954938889,-0.02430001273751259,-0.6414000019431114,0.044600002467632294,0.43559999018907547,0.3492000065743923,-0.07109999237582088,-1.209599956870079,0.23280000407248735,-0.7852000147104263,0.8830999881029129,0.23150001093745232,0.0426000002771616,-0.10089999623596668,0.04989999532699585,-0.5797000005841255,-0.28630000352859497,-0.2995000071823597,0.227999996393919,-0.6207000017166138,-0.2621999830007553,0.7249000072479248,-0.3246999979019165,0.23030000925064087,-2.1175000071525574,0.3782999962568283,0.18800000846385956,0.29829999431967735,0.39760001190006733,-0.41760001331567764,-0.26259998232126236,-0.23680000007152557,-0.22580000199377537,0.12439999799244106,-0.033399999141693115,0.3411999960662797,-0.038599997758865356,-0.07119999825954437,-0.24480001255869865,-0.6116000115871429,0.4303000085055828,-0.10159999877214432,0.17630000784993172,-0.8523000031709671,0.16830002143979073,-0.32850000262260437,0.25599998980760574,-0.057699999306350946,-0.23149999976158142,0.17829999327659607,-0.8343999832868576,-0.3971000090241432,-0.3817000053822994,-0.19660000689327717,0.5707000091206282,0.27639998495578766,0.13220001012086868,-0.051399994641542435,-1.383400022983551,0.5100000202655792,0.23320000618696213,-0.34549998631700873,2.1712000370025635,0.1965000033378601,-0.04720000550150871,-0.8240000009536743,0.1635999958962202,-0.1557999961078167,-0.0439999969676137,0.06390000879764557,0.3130000103265047,0.11290000379085541,-0.18740000948309898,-0.7067999839782715,-0.013600002974271774,0.324200002476573,-0.5133999884128571,-0.8078000023961067,0.15760000050067902,-0.20750000327825546,-0.17659998685121536,-0.2857999950647354,-0.12729999609291553,-0.45400000363588333,0.21859999746084213,0.23880000412464142,0.040699999779462814,0.12599998712539673,0.03200000990182161,-0.48420000821352005,0.34880000725388527,0.2935999985784292,-0.6436000168323517,0.11610000021755695,0.08839999884366989,-0.4011999946087599,-0.35550000332295895,0.15170000307261944,0.1908000111579895,-0.4984999895095825,-0.10609999299049377,-0.8680000081658363,0.05970000568777323,0.43939998745918274,-0.21280000172555447,0.07180001586675644,0.7179000079631805]"
遊覧船,"[0.013499999418854713,-0.11870000138878822,0.8881999850273132,0.1441000010818243,0.4253999963402748,-0.33800001069903374,0.551599994301796,0.11100000515580177,-0.3741000108420849,0.5976000130176544,0.03630000166594982,0.44259999692440033,-0.10099999606609344,-0.6235999763011932,-0.5879000127315521,0.5806999951601028,0.055299997329711914,-0.438400000333786,-0.6290000081062317,0.26349999755620956,-0.4453999996185303,0.04649999737739563,-0.31300000846385956,0.2272000089287758,0.47680000215768814,-0.3725999966263771,-0.18480000086128712,-0.07849999889731407,-0.4438999891281128,-0.252099996432662,0.09030000120401382,-0.6773000061511993,-0.4294999986886978,-0.1387999951839447,-0.19060000032186508,-0.02950000111013651,0.30299999564886093,-0.22789999842643738,0.45910000801086426,-0.42510000243782997,0.1319999974220991,-0.7962000072002411,-0.005100000649690628,0.27459999918937683,-0.4318000078201294,0.2613999992609024,-0.21880000084638596,-0.5672999918460846,0.25519999861717224,-0.272599995136261,0.19590000109747052,-0.01029999554157257,0.23360000178217888,0.37229999899864197,-0.21710000187158585,0.3245000094175339,0.1444999985396862,-0.4839000105857849,0.5339999943971634,0.07570000179111958,0.2320999950170517,0.33959999680519104,0.23399999737739563,-0.34049999713897705,-0.3068000078201294,-0.008500002324581146,0.11160000413656235,-0.26650000363588333,-0.051500000059604645,-0.041700005531311035,0.14799999445676804,0.5287000089883804,0.018000002950429916,-0.0009000003337860107,0.025700000347569585,-0.44929999113082886,-0.49970000982284546,-0.21390000730752945,0.11979999393224716,-0.048500001430511475,0.288100004196167,0.47199998795986176,0.10499999672174454,0.3693999871611595,0.060400000773370266,0.3602999970316887,0.5747000128030777,-0.5313999950885773,-0.5702000111341476,-0.3823999911546707,-0.0429999977350235,0.19039999786764383,-0.1762000024318695,0.32660000026226044,0.4432000070810318,-0.32249999791383743,-0.3159000128507614,0.2663000002503395,-0.5072000026702881,-0.033799998462200165,-0.4601999819278717,0.7726999819278717,0.17489999905228615,0.19030000641942024,0.8557000160217285,0.6423999965190887,-0.06949999555945396,0.09379999339580536,-0.30469998717308044,-0.33640000224113464,-0.3315000021830201,-0.31360000371932983,0.04039999842643738,0.5004000067710876,0.16990000009536743,0.7810999751091003,-0.19260000064969063,0.1858000010251999,0.13809999823570251,-0.6867000162601471,0.2946000099182129,-0.3232000097632408,-0.024600000120699406,-0.2225000150501728,-0.055399999022483826,0.1381000056862831,-0.3335999995470047,-0.2598999962210655,-0.3951999992132187,0.22370000183582306,-0.13590000197291374,-0.3475999981164932,0.15559999644756317,-0.4992000013589859,-0.26810000091791153,0.4374999925494194,0.0609000027179718,-0.17159999907016754,-0.4375,0.08329997956752777,-0.18820001184940338,-0.7524999976158142,0.05970000009983778,0.7786000072956085,0.38849998265504837,-0.33459998667240143,0.47039999067783356,0.12369999289512634,-0.800599992275238,0.43540001660585403,-0.05550000071525574,-0.31789999827742577,-0.03940000385046005,0.37380000948905945,0.8715999722480774,-0.4098000004887581,-0.09989999234676361,0.131400004029274,-0.24939999729394913,0.11430000513792038,-0.03380000591278076,-0.43320000171661377,-0.03140000067651272,-0.20630000717937946,0.12340000085532665,-0.19660000503063202,-0.6388999819755554,0.10289999842643738,0.05909999459981918,0.27730000019073486,0.15049999998882413,-0.667600005865097,-0.37539999186992645,0.611700028181076,-0.7222000062465668,-0.42090000212192535,0.15120000392198563,-0.6087999939918518,-0.5211000144481659,0.18209999427199364,-0.061399996280670166,-0.1300999978557229,0.49560001492500305,0.38529999554157257,-0.3187000062316656,0.6190000176429749,0.13019999861717224,-0.11579999700188637,0.706000030040741,-0.057899996638298035,0.0015000002458691597,-0.2387000061571598,0.5970999896526337,0.5799000114202499,0.04089999943971634,-0.35099998861551285,0.5187000036239624,-0.11010000109672546,0.07990000210702419,0.2079000025987625,-0.2588000036776066,0.35279999673366547,-0.16019999608397484,-0.3939000070095062,-0.2607000023126602,0.07210000278428197,0.13330000266432762,0.12189999967813492,0.6022999733686447,0.3853999972343445,0.21160000562667847,0.047899991273880005,-0.36990000307559967,-0.042899998428765684,-0.21770000457763672,-0.19070000713691115,-0.546099990606308,-1.840600073337555,0.10799999535083771,-0.31619998812675476,-0.17479999735951424,0.11270000040531158,0.11710000224411488,-0.04569999873638153,-0.19550000131130219,-0.9937999844551086,-0.19920000433921814,0.14730000123381615,0.22880000621080399,-0.11090000346302986,0.00939999520778656,-0.09549999609589577,-0.6707000136375427,0.2176000066101551,0.45080000162124634,0.4186999946832657,-0.8750999867916107,-0.003600001335144043,0.06589999794960022,-0.1583000048995018,-0.17389999702572823,-0.0027000010013580322,0.7277000099420547,-0.9117000102996826,0.1315000019967556,-0.5131999999284744,-0.028700000839307904,0.21399999968707561,0.09109999611973763,-0.4310999922454357,-0.07949999906122684,-0.7795000076293945,-0.104699996416457,-0.6083999872207642,-0.06880000047385693,0.7111999988555908,0.18219999969005585,-0.20179999619722366,0.2873000018298626,0.39800000935792923,0.13830000162124634,-0.3253999948501587,-0.08720000088214874,-0.004799999296665192,-0.07729999721050262,-0.014000000432133675,0.3365999907255173,-0.18740000575780869,-0.21859999559819698,0.3138999938964844,-0.6833999715745449,-0.016600005328655243,0.5058999955654144,0.3854000102728605,-0.2956000044941902,0.09989999979734421,-0.2765999957919121,-0.33810000121593475,0.4536000043153763,0.34950000047683716,-0.01260000467300415,0.26029999554157257,-0.2190999984741211,0.049299998208880424,0.6184999942779541,0.350600004196167,-0.001400001347064972,-0.08910000137984753,0.20009998977184296,0.0016999989748001099,-0.31390000879764557,0.38739999383687973,0.00469999760389328,0.699600026011467,-0.6974000036716461,0.14989999402314425,0.3962000012397766,0.17709999531507492,-0.24550000578165054,-0.08859997987747192]"
洞窟,"[-0.011800000444054604,-0.08030000329017639,0.41110000014305115,0.1404999941587448,-0.2093999981880188,0.1559000015258789,-0.018300000578165054,-0.3091999888420105,-0.21040000021457672,0.34060001373291016,0.032099999487400055,0.14380000531673431,-0.25440001487731934,0.02810000069439411,-0.32749998569488525,0.08609999716281891,0.07209999859333038,-0.15109999477863312,-0.3458999991416931,0.00019999999494757503,0.20880000293254852,0.03370000049471855,-0.2370000034570694,-0.27810001373291016,0.399399995803833,-0.18770000338554382,-0.1655000001192093,0.30390000343322754,0.028200000524520874,0.16300000250339508,0.04650000110268593,-0.4203999936580658,0.02850000001490116,0.039900001138448715,-0.27149999141693115,0.02810000069439411,-0.12300000339746475,-0.1606999933719635,0.04670000076293945,0.0868000015616417,-0.057999998331069946,0.321399986743927,-0.23420000076293945,0.20239999890327454,-0.025200000032782555,0.10939999669790268,-0.01640000008046627,-0.09960000216960907,-0.19429999589920044,0.05730000138282776,-0.10899999737739563,-0.11069999635219574,-0.06840000301599503,-0.23839999735355377,-0.11349999904632568,0.2045000046491623,-0.14090000092983246,-0.21950000524520874,0.2524999976158142,0.2142000049352646,0.1339000016450882,-0.22830000519752502,-0.14800000190734863,-0.20399999618530273,0.29280000925064087,0.1527000069618225,-0.08739999681711197,-0.1143999993801117,0.1046999990940094,0.18979999423027039,-0.3158000111579895,0.09700000286102295,0.08780000358819962,0.04960000142455101,0.09529999643564224,-0.19329999387264252,-0.05810000002384186,0.2976999878883362,-0.06520000100135803,0.3587000072002411,0.2387000024318695,0.10000000149011612,0.10289999842643738,-0.18930000066757202,0.02329999953508377,0.09880000352859497,0.22120000422000885,-0.15649999678134918,-0.2700999975204468,-0.010599999688565731,-0.5180000066757202,-0.36340001225471497,-0.15800000727176666,-0.1808999925851822,0.08380000293254852,-0.336899995803833,-0.24060000479221344,-0.28200000524520874,-0.0812000036239624,-0.005200000014156103,0.3260999917984009,0.30550000071525574,-0.181099995970726,-0.02810000069439411,0.18389999866485596,0.33340001106262207,-0.11879999935626984,0.31619998812675476,0.030400000512599945,0.04729999974370003,-0.23389999568462372,-0.026499999687075615,0.13510000705718994,0.39480000734329224,0.027000000700354576,0.039500001817941666,-0.2070000022649765,0.3228999972343445,0.23839999735355377,-0.12939999997615814,0.11990000307559967,0.11230000108480453,0.2207999974489212,-0.10040000081062317,-0.10499999672174454,-0.18199999630451202,-0.14910000562667847,0.036400001496076584,-0.3409000039100647,0.06840000301599503,0.12460000067949295,-0.06719999760389328,0.36480000615119934,-0.42579999566078186,-0.24889999628067017,0.4578999876976013,0.26170000433921814,0.03909999877214432,-0.0027000000700354576,-0.004800000227987766,-0.22679999470710754,-0.46950000524520874,0.23520000278949738,-0.15240000188350677,0.361299991607666,-0.07259999960660934,-0.2759000062942505,-0.32170000672340393,0.03909999877214432,0.3046000003814697,0.22429999709129333,0.3781999945640564,0.02759999968111515,-0.02290000021457672,0.3546999990940094,-0.02239999920129776,-0.07129999995231628,0.11949999630451202,0.07649999856948853,0.17389999330043793,0.36649999022483826,-0.008799999952316284,-0.1923000067472458,-0.1589999943971634,-0.03750000149011612,-0.1348000019788742,0.05260000005364418,-0.065700002014637,0.21379999816417694,0.09489999711513519,0.023399999365210533,-0.1589999943971634,-0.5131000280380249,-0.025200000032782555,0.25679999589920044,-0.3912000060081482,-0.10109999775886536,0.08079999685287476,0.1770000010728836,0.11739999800920486,0.14229999482631683,-0.15839999914169312,0.08399999886751175,-0.3176000118255615,-0.1720000058412552,-0.08399999886751175,-0.07020000368356705,-0.14010000228881836,0.40549999475479126,-0.09969999641180038,0.10409999638795853,0.1476999968290329,0.1459999978542328,-0.019300000742077827,-0.017100000753998756,-0.09529999643564224,-0.03819999843835831,0.0868000015616417,0.02410000003874302,0.3027999997138977,-0.0982000008225441,-0.181099995970726,-0.006899999920278788,-0.05689999833703041,0.0357000008225441,0.08569999784231186,-0.019700000062584877,0.065700002014637,0.06040000170469284,-0.0877000018954277,-0.448199987411499,0.21529999375343323,-0.11460000276565552,0.026000000536441803,0.18539999425411224,-0.06790000200271606,-0.28540000319480896,-0.8082000017166138,0.1914999932050705,0.08309999853372574,0.025299999862909317,-0.04639999940991402,-0.0019000000320374966,-0.03150000050663948,-0.14149999618530273,-0.3109999895095825,0.11739999800920486,0.1370999962091446,0.1266999989748001,-0.0066999997943639755,0.1656000018119812,0.07840000092983246,-0.31540000438690186,0.2928999960422516,0.019099999219179153,0.2303999960422516,-0.40869998931884766,0.017799999564886093,-0.09839999675750732,-0.2515000104904175,0.008500000461935997,0.07840000092983246,-0.0017000000225380063,-0.3361000120639801,0.1421000063419342,-0.2159000039100647,0.003100000089034438,0.15399999916553497,-0.08309999853372574,-0.23010000586509705,0.38850000500679016,-0.46810001134872437,-0.02070000022649765,0.3273000121116638,0.061900001019239426,0.21870000660419464,-0.41909998655319214,0.07029999792575836,0.2987000048160553,0.13689999282360077,0.3467999994754791,-0.02250000089406967,-0.20509999990463257,0.14030000567436218,0.10819999873638153,-0.0723000019788742,-0.013299999758601189,-0.12039999663829803,-0.10100000351667404,-0.09260000288486481,0.009800000116229057,0.062199998646974564,-0.01889999955892563,0.17949999868869781,0.2768999934196472,0.08290000259876251,-0.24869999289512634,-0.13099999725818634,0.2484000027179718,-0.3260999917984009,-0.1655000001192093,0.1256999969482422,0.07959999889135361,-0.0333000011742115,0.029400000348687172,-0.3652999997138977,-0.0471000000834465,0.015300000086426735,0.325300008058548,0.023399999365210533,-0.31619998812675476,0.09549999982118607,-0.1316000074148178,0.5101000070571899,-0.3849000036716461,-0.07320000231266022,-0.07199999690055847,0.042399998754262924,-0.05079999938607216,0.29989999532699585]"
景色,"[-0.0010000000474974513,0.24300000071525574,0.3336000144481659,0.16869999468326569,-0.08919999748468399,0.12489999830722809,0.14010000228881836,0.21119999885559082,-0.20479999482631683,0.2467000037431717,0.25600001215934753,0.21819999814033508,-0.17829999327659607,-0.2851000130176544,-0.18539999425411224,0.20739999413490295,-0.2689000070095062,-0.21199999749660492,-0.24889999628067017,-0.23250000178813934,-0.19820000231266022,0.12300000339746475,-0.0786999985575676,0.08330000191926956,0.04639999940991402,-0.2720000147819519,0.2542000114917755,-0.1348000019788742,-0.09220000356435776,-0.1225999966263771,0.020500000566244125,0.12880000472068787,-0.13819999992847443,-0.04839999973773956,0.0551999993622303,-0.005799999926239252,0.024900000542402267,-0.1981000006198883,-0.0729999989271164,0.09749999642372131,-0.04190000146627426,0.008200000040233135,0.11110000312328339,0.03359999880194664,-0.28049999475479126,-0.1315000057220459,-0.28209999203681946,0.16030000150203705,-0.17560000717639923,0.2802000045776367,0.1454000025987625,0.09430000185966492,-0.07100000232458115,0.00430000014603138,0.155799999833107,0.41119998693466187,0.02370000071823597,-0.2574000060558319,-0.052799999713897705,0.30379998683929443,0.0494999997317791,-0.11879999935626984,0.023800000548362732,0.120899997651577,-0.11460000276565552,0.11230000108480453,0.05249999836087227,0.040300000458955765,-0.026100000366568565,0.5504999756813049,0.37059998512268066,-0.07660000026226044,0.11710000038146973,0.09730000048875809,0.29829999804496765,-0.04039999842643738,-0.23909999430179596,0.24379999935626984,-0.289000004529953,0.09969999641180038,0.0835999995470047,0.1842000037431717,-0.04780000075697899,0.1298999935388565,0.07460000365972519,0.29660001397132874,0.02879999950528145,0.0142000000923872,-0.25380000472068787,-0.26649999618530273,-0.4424999952316284,0.13019999861717224,0.050999999046325684,0.22419999539852142,-0.0843999981880188,-0.20260000228881836,0.006399999838322401,-0.3370000123977661,-0.09939999878406525,0.053700000047683716,-0.17350000143051147,0.5503000020980835,-0.026499999687075615,-0.010099999606609344,-0.01140000019222498,0.14910000562667847,0.04039999842643738,0.4957999885082245,-0.07689999788999557,0.12200000137090683,-0.5052000284194946,-0.04340000078082085,-0.2809000015258789,-0.01269999984651804,0.026100000366568565,0.5169000029563904,-0.02850000001490116,0.05460000038146973,0.3095000088214874,-0.03290000185370445,-0.08129999786615372,0.049400001764297485,0.15189999341964722,-0.08609999716281891,-0.08049999922513962,-0.23119999468326569,-0.1467999964952469,0.1754000037908554,-0.030500000342726707,0.4431000053882599,0.004699999932199717,-0.1462000012397766,0.0989999994635582,-0.07760000228881836,-0.149399995803833,0.44699999690055847,0.002300000051036477,0.10400000214576721,-0.07020000368356705,0.030400000512599945,-0.009999999776482582,-0.07020000368356705,-0.04500000178813934,-0.07020000368356705,0.06539999693632126,-0.11270000040531158,0.03869999945163727,-0.20970000326633453,-0.125,-0.335099995136261,0.05660000070929527,-0.050700001418590546,0.05530000105500221,0.06629999727010727,0.15330000221729279,-0.1428000032901764,-0.1289999932050705,-0.039500001817941666,0.02280000038444996,0.0877000018954277,0.02319999970495701,-0.07039999961853027,-0.13330000638961792,-0.04450000077486038,0.21570000052452087,0.026799999177455902,-0.4291999936103821,0.13259999454021454,-0.17399999499320984,0.06440000236034393,0.015200000256299973,0.06440000236034393,-0.07810000330209732,-0.04230000078678131,-0.24490000307559967,-0.14139999449253082,-0.23479999601840973,0.10890000313520432,0.21539999544620514,-0.3237000107765198,-0.23409999907016754,-0.29670000076293945,-0.03739999979734421,0.16290000081062317,-0.27720001339912415,-0.1298000067472458,-0.2515999972820282,0.19020000100135803,0.3659999966621399,-0.2825999855995178,-0.07159999758005142,-0.07209999859333038,0.4465000033378601,-0.014999999664723873,0.09319999814033508,0.0885000005364418,0.13770000636577606,0.001500000013038516,0.30160000920295715,0.241799995303154,-0.0430000014603138,0.053300000727176666,0.01889999955892563,0.2134000062942505,-0.125900000333786,-0.10570000112056732,0.2287999987602234,0.1096000000834465,0.054999999701976776,-0.04529999941587448,-0.09200000017881393,0.4323999881744385,0.03519999980926514,-0.16920000314712524,-0.007699999958276749,-0.3208000063896179,0.17069999873638153,-0.9656000137329102,0.08460000157356262,-0.5292999744415283,-0.15600000321865082,-0.09139999747276306,-0.3100000023841858,0.12319999933242798,0.11819999665021896,0.052000001072883606,-0.014399999752640724,-0.21819999814033508,0.25290000438690186,-0.148499995470047,-0.10999999940395355,-0.17100000381469727,-0.4494999945163727,-0.06390000134706497,0.22190000116825104,0.04969999939203262,-0.5221999883651733,0.025699999183416367,0.28760001063346863,0.18629999458789825,0.008700000122189522,0.07169999927282333,0.328000009059906,-0.2630000114440918,0.2831999957561493,-0.29420000314712524,-0.15049999952316284,0.15299999713897705,0.2766000032424927,-0.4422000050544739,0.0568000003695488,-0.5073000192642212,-0.3458999991416931,-0.18850000202655792,-0.07050000131130219,0.012900000438094139,-0.06199999898672104,0.1835000067949295,0.06319999694824219,0.0071000000461936,0.125,-0.05999999865889549,0.21330000460147858,0.15760000050067902,-0.11469999700784683,-0.2215999960899353,0.04989999905228615,-0.055799998342990875,0.04179999977350235,-0.030799999833106995,-0.21559999883174896,-0.14010000228881836,0.336899995803833,0.1720999926328659,-0.2160000056028366,0.3127000033855438,0.38440001010894775,-0.22419999539852142,-0.27309998869895935,0.020400000736117363,0.13600000739097595,-0.039799999445676804,0.05389999970793724,-0.2590000033378601,-0.1793999969959259,-0.1761000007390976,0.17430000007152557,0.1889999955892563,0.026499999687075615,0.1428000032901764,-0.10930000245571136,0.10670000314712524,0.20509999990463257,0.15139999985694885,-0.17499999701976776,-0.13819999992847443,-0.06620000302791595,0.17419999837875366,-0.009200000204145908,-0.12269999831914902]"
