三宮,23.0,0.4739,三宮
震災,13.0,0.1000,震災
ライトアップ,41.0,0.9049,ライトアップ
観覧車,16.0,0.8563,観覧車
ポートタワー,135.0,0.7393,ポートタワー
ホテル,28.0,0.6571,ホテル
六甲山,12.0,0.8083,六甲山
アンパンマン,28.0,0.6643,アンパンマン
海洋博物館,27.0,0.7444,海洋博物館
カワサキ,14.0,0.7214,カワサキ
花火大会,14.0,0.7786,花火大会
クルーズ,16.0,0.7750,クルーズ
遊覧船,47.0,0.5766,船,遊覧船
海,91.0,0.7737,海
ハーバーランド,24.0,0.7458,ハーバーランド
港,16.0,0.7312,港
ショッピング,58.0,0.7034,買い物,ショッピング
店舗,20.0,0.6650,店舗
食事,47.0,0.6468,食事,レストラン
スターバックス,16.0,0.7063,スターバックス
景色,209.0,0.9024,景色,夜景
家族連れ,12.0,0.7917,家族連れ
イベント,13.0,0.7385,イベント
フォトスポット,16.0,0.8500,フォトスポット
公園,13.0,0.6077,公園
駐車場,14.0,0.4429,駐車場
街並み,17.0,0.7059,街並み
umie,12.0,0.5917,umie
モザイク,47.0,0.7277,モザイク
建物,16.0,0.6187,建物
山,12.0,0.8333,山
天気,61.0,0.5853,風,天気
散歩,23.0,0.7696,散歩
雰囲気,31.0,0.8129,雰囲気
デート,45.0,0.8244,デート
カップル,24.0,0.7333,カップル
