子供,44.0,0.8364,子供
子供連れ,22.0,0.6227,子供連れ
水族館,183.0,0.7371,水族館,マリンワールド
アトラクション,20.0,0.7100,アトラクション
城崎温泉,48.0,0.6271,城崎温泉
景色,15.0,0.8733,景色
施設,31.0,0.6613,施設
駐車場,22.0,-0.1455,駐車場
入場料,30.0,-0.2133,入場料
家族,22.0,0.8182,家族
スタッフ,16.0,0.7812,スタッフ
レストラン,13.0,0.1769,レストラン
楽しむ,15.0,0.8600,楽しむ
混雑,12.0,0.0250,混雑
価格,13.0,-0.4769,価格
ショー,99.0,0.7697,ショー
イベント,25.0,0.7560,イベント
体験,19.0,0.6421,体験
触れ合い体験,17.0,0.8118,触れ合い体験
イルカアシカショー,260.0,0.8169,イルカアシカショー,アシカショー,イルカのショー,イルカ
ペンギン,101.0,0.8337,ペンギン
トドのダイビングショー,23.0,0.8478,トドのダイビングショー
トド,18.0,0.7778,トド
ダイブ,16.0,0.6750,ダイブ
セイウチの食事,22.0,0.8091,セイウチの食事
アシカ,36.0,0.7944,アシカ,アザラシ
動物,18.0,0.6833,動物
海の生き物,11.0,0.7909,海の生き物
水槽展示,15.0,0.4133,水槽展示
魚,32.0,0.6531,魚
釣り,210.0,0.7143,アジ釣り,釣り堀,釣り
天ぷら,37.0,0.8541,天ぷら
調理,13.0,0.7462,調理
