買い物,33.0,0.5545,買い物,心斎橋商店街
お店,68.0,0.6309,お店
お土産,13.0,0.6923,お土産
橋,25.0,0.4280,橋
町,43.0,0.4418,町,通り
ミナミ,11.0,0.5455,ミナミ
外国人観光客,125.0,0.2896,外国人,観光客,外国人観光客
混雑,72.0,-0.4111,混雑
賑やかさ,40.0,0.7675,賑やかさ
楽しい,15.0,0.6733,楽しい
景色,14.0,0.7429,景色
雰囲気,32.0,0.6438,雰囲気
記念写真,17.0,0.7059,記念写真
写真,68.0,0.6323,写真,写真スポット
キャッチ,15.0,-0.3933,キャッチ
看板,33.0,0.6394,看板
夜景,29.0,0.6828,夜景
グリコ,200.0,0.7475,グリコ
美味しいもの,13.0,0.9308,美味しいもの
食事,21.0,0.6476,食事
飲食店,40.0,0.4650,飲食店
食べ物,44.0,0.7023,食べ物
たこ焼き,78.0,0.8038,たこ焼き
かに道楽,47.0,0.6830,かに道楽
お好み焼き,26.0,0.7538,お好み焼き
