佐久間利兵衛観光農園,43
鶴岡市立加茂水族館,1632
山寺,1880
羽黒山五重塔,486
元祖 天童観光果樹園,35
銀山温泉,853
道の駅 天童温泉,351
ぐっと山形,561
今野観光果樹園,32
蔵王温泉,1074
山居倉庫,583
もぎ取り園ささき(白竜園ささき),18
羽黒山(山形県鶴岡市),589
文翔館(山形県郷土館),367
まほろば観光果樹園,24
将棋むら天童タワー,49
小野川温泉,340
霞城公園,409
土門拳記念館,170
蔵王ロープウェイ,490
山形市郷土館(旧済生館本館),66
あつみ温泉,258
ほほえみの宿滝の湯,37
山寺焼 ながせ陶房,209
漆山果樹園&カフェ,46
花笠果樹園,42
有限会社 山田果樹園,7
道の駅 米沢,20
うぐいすの宿観光果樹園,51
最上峡芭蕉ライン観光株式会社,201
木村観光果樹園,15
オランダせんべいFACTORY,29
蔵王温泉大露天風呂,530
道の駅 鳥海 ふらっと,193
湯の花茶屋 新左衛門の湯,88
紫金園,2
最上川舟下り義経ロマン観光,61
宝珠山立石寺,171
道の駅とざわ モモカミの里 高麗館,50
天童温泉,244
メディカルフィットネス+スパ ラ・ヴィータ,0
道の駅 にしかわ,92
川西ダリヤ園,85
かみのやま温泉,360
山形県立博物館,100
湯野浜温泉,275
米沢城址,86
銀山温泉 足湯「和楽足湯」,186
道の駅 あつみ しゃりん,331
月山,258
米沢市上杉博物館,162
JAさくらんぼひがしねファーマーズマーケットよってけポポラ,108
Green Blue あつみ,35
hanasenka山形店,5
本間家旧本邸,115
湯殿山神社,125
丸池様,7
白糸の滝(山形県戸沢村),59
小杉の大杉(トトロの木),217
みいずみ温泉 吉乃ゆ,3
道の駅 月山,27
道の駅 いいで,126
りんご温泉,10
山形城跡,161
日帰り温泉 こまぎの湯,14
寒河江ダム展望広場,17
おおみや旅館,28
渓流絶景の宿 滑川温泉 福島屋,11
滑川温泉,97
白銀公園,33
蔵王中央ロープウェイ,33
羽黒山の杉並木,89
鶴岡公園,109
上山城郷土資料館,265
道の駅 白い森おぐに,18
天童最上川温泉ゆぴあ,214
飯豊連峰(山形県飯豊町),23
熊野大社(山形県南陽市),156
道の駅あさひまち『りんごの森』,11
蔵王ライザワールド,8
最上川,43
舟形若あゆ温泉,8
我妻観光果樹園,32
月山ペアリフト,15
甲子大黒天本山,80
水の町屋「七日町御殿堰」,24
もり〜な天童(天童市森林情報館),27
霞城セントラル,263
肘折温泉郷,212
酒造資料館 東光の酒蔵,58
大日杉登山小屋,3
大滝(山形県東根市),29
姥湯温泉,72
牛渡川,9
道の駅 しょうない,20
蔵王エコーライン,94
道の駅 むらやま,127
上湯・下湯・川原湯,109
寒河江サービスエリア,5
赤湯温泉(山形県南陽市),184
テルメ柏陵健康温泉館,41
月山湖水の文化館,10
芭蕉、清風歴史資料館,4
湯田川温泉,81
瀬見温泉,108
山形美術館,101
最上義光歴史館,64
観光タクシー株式会社,0
鳥海山,233
白布温泉,87
月山(山形県鶴岡市),122
月山神社(山形県鶴岡市),7
月山の高山植物,7
致道博物館,48
烏帽子山公園,38
山居倉庫のケヤキ並木の紅葉,6
光明海即身仏,3
ホテル モントビュー米沢,12
道の駅 おおえ,47
山寺芭蕉記念館,32
米沢焼 鳴洲窯,5
蔵王国際ホテル,72
上杉家廟所,96
置賜広域観光案内センターASK,10
さくらんぼ東根温泉,65
道の駅 米沢 総合案内所,14
本間美術館庭園(鶴舞園),26
山形駅,30
藩校致道館,33
大宝館,22
天童焼若松窯,12
ドッコ沼,35
大日坊,33
荘内神社,28
道の駅 川のみなと長井,11
最上川(山形県村山市),92
正源寺,8
もみじ公園(清風荘),8
西蔵王高原,9
阿部派一刀流,6
風立寺,4
リナワールド,379
中屋別館不動閣,1
牛肉三昧膳と貸切風呂の宿 小野川温泉 河鹿荘,33
最上川(山形県大蔵村),42
道の駅 庄内みかわ,27
眺望の露天とオンドル風岩盤浴の宿 栄屋ホテル,11
深山工房つち団子,51
わくわくファーム前森高原,17
上杉神社,610
