金刀比羅宮,2467
栗林公園,1556
中野うどん学校(高松校),68
エンジェルロード,1226
瀬戸大橋スカイツアー,787
二十四の瞳映画村,585
銭形砂絵「寛永通宝」,562
お箸づくり体験【濱田箸製作所】,71
小豆島交通株式会社,14
丸亀城,934
高松ぽかぽか温泉,43
道の駅 小豆島オリーブ公園,659
しろとり動物園,419
寒霞渓ロープウェイ,652
総本山善通寺,369
レオマリゾート,1118
父母ヶ浜,43
四国水族館,4
史跡高松城跡(玉藻公園),549
屋島,592
中野うどん学校(琴平校),215
日本ドルフィンセンター,333
仏生山温泉 天平湯,283
マルキン醤油記念館,437
直島諸島,411
小豆島ふるさと村,86
瀬戸大橋 四国健康村,61
香川県立ミュージアム,66
サンポート高松,407
高屋神社「天空の鳥居」,20
与島パーキングエリア,136
重ね岩,70
地中美術館,474
JR琴平駅,281
讃岐路野天風呂 湯屋 琴弾廻廊,35
岬の分教場,147
ニューレオマリゾート ホテルレオマの森,183
国営讃岐まんのう公園,523
道の駅 天然温泉 香南楽湯,40
安戸池釣り場フィッシュフック,23
ASKIA,3
土渕海峡,178
金刀比羅宮御本宮展望台,105
ゴールドタワー,353
雲辺寺ロープウェイ,39
観音寺(香川県観音寺市),47
第68番札所 神恵院,15
雲辺寺山頂公園,13
田村神社(香川県高松市),88
萩の湯,9
屋島寺,185
第77番札所 道隆寺,22
陶工房classy,54
じゃこ丸パーク津田(国民宿舎松琴閣 クアパーク津田),6
新屋島水族館,507
道の駅ことなみ・エピアみかど,19
なかぶ庵,113
SUP RESORT CLUB AO(旧ペンションオリーブ),26
長尾寺,30
こんぴら温泉郷,246
うどんの館 大庄屋,30
一宮寺,68
大窪寺,93
ことでん,75
甲山寺,47
弥谷寺,41
出釈迦寺,15
曼荼羅寺,17
Circle Of Happiness,0
JR四国多度津駅,9
小豆島夕陽ヶ丘みかん園,4
讃岐のり染 染匠 吉野屋,1
セトライク高松店,2
マリンアクティビィティ香川,12
オリーブ温泉 満天の湯,120
由良里の湯,2
四国村ミウゼアム,193
高燈籠,6
ことでん 高松築港駅,6
JR善通寺駅,4
Plus+hands_room,3
レストラン シャングリラ,4
一宮駅,4
栗山窯,12
Atelier Nanairo,1
旧金毘羅大芝居,224
マリタイムプラザ高松,18
瀬戸大橋記念公園,491
小豆島銚子渓自然動物園 お猿の国,257
善通寺宝物館,7
與田寺,6
石清尾八幡宮,11
高松市レンタサイクル,210
ちゃわん屋工房たなか,45
Ajiura Base Camp (ABC),2
本山寺(香川県三豊市),13
さぬきこどもの国,465
八栗寺,115
白峯寺,69
八栗ケーブル,28
第80番札所 国分寺,32
志度寺,30
郷照寺(四国霊場八十八ヶ所第78番札所),29
第82番札所 根香寺,18
本山寺本堂,6
讃岐宮(香川県護国神社),8
ベネッセハウス ミュージアム,327
道の駅 源平の里むれ,190
平和の群像,83
大興寺(小松尾寺),10
萩原寺の萩,2
屋島神社,13
北浜alley,294
迷路のまち,30
海の駅「なおしま」,131
猫と過ごせる古民家カフェ そらまめの家,1
陶工房 藤見窯,46
スカイファーム,54
釣り船  有明浜遊び体験,14
伊吹島,66
鞘橋,55
県立琴平公園山,36
まるがめレンタサイクル,5
ことでん 瓦町駅,4
高松市立ヨット競技場,9
有明浜ホースパーク,2
天狗岩丁場跡,2
朝日山森林公園,21
文新堂,2
本妙寺(香川県宇多津町),24
鬼無植木盆栽センターの盆栽,7
ニッポンレンタカー 高松空港店,4
新樺川観光ホテル,6
庵治観光ホテル・海のやどり,28
アトリエMyステップ,8
滝宮天満宮,35
琴弾八幡宮,15
志度カントリークラブ,7
亀山公園,14
丸亀ぽかぽか温泉,7
金刀比羅宮宝物館,7
山北八幡神社,6
ことでん 滝宮駅,4
丸亀城内観光案内所,2
常福寺,1
ことでん八栗駅,1
ことでん六万寺駅,1
ことでん長尾駅,1
徳成寺,1
奥の湯公園,3
