倉敷美観地区,34.59302139,133.77035522
岡山後楽園,34.66859426,133.93443312
大崎八幡宮（岡山県玉野市）,34.53600246,133.93297294
大仙院（岡山県笠岡市）,34.50893504,133.50595427
倉紡記念館,34.59539245,133.77314461
吉備津神社,34.67071338,133.85065357
岡山城,34.66521699,133.93598582
三井アウトレットパーク　倉敷,34.60375014,133.76208147
白山神社（岡山県岡山市）,34.68594968,133.89638028
瀬戸大橋（岡山県倉敷市）,34.43432264,133.81322311
湯原温泉,35.20184326,133.73736572
高田城址（岡山県真庭市）,35.08717728,133.70478821
倉敷アイビースクエア,34.59504248,133.77326405
備中松山城,34.80908106,133.62230678
大原美術館,34.59616186,133.77064479
鷲羽山,34.43764114,133.80749512
おもちゃ王国,34.47201628,133.8922631
津山まなびの鉄道館,35.046978,133.99743652
薬王寺（岡山県真庭市）,35.07478751,133.76248993
アリオ倉敷,34.60320295,133.76429796
瀬戸内温泉 たまの湯,34.49271496,133.95642495
石山寺（岡山県津山市）,35.04906682,133.99431075
神庭の滝,35.11490809,133.68068438
牛窓オリーブ園,34.62585474,134.15636826
吉備津彦神社,34.67683805,133.86421834
最上稲荷,34.70937881,133.83279922
湯原温泉　湯快感　花やしき,35.20274367,133.73101172
備中国分寺,34.66638782,133.78218769
岡山市立オリエント美術館,34.66643607,133.93013365
和気神社,34.82034087,134.17565909
備前紫庵,34.73972832,134.15949592
ベティスミスジーンズミュージアム,34.47695163,133.82286588
津山城（鶴山公園）,35.06225586,134.0045929
鬼ノ城,34.72576605,133.75867167
おかやまフォレストパーク　ドイツの森,34.86750304,134.01367284
カブトガニ博物館,34.47739409,133.52146837
酒工房　独歩館,34.67593494,133.93512734
道の駅 風の家,35.27683053,133.62394266
ホテルグランヴィア岡山,34.66422208,133.91722673
現代玩具博物館・オルゴール夢館,34.99371659,134.13726496
阿智神社,34.59725062,133.77373342
蒜山高原,35.07560349,133.75273132
砂湯露天風呂,35.20184326,133.73736572
渋川マリン水族館（玉野海洋博物館）,34.45489303,133.90544549
みやま公園,34.51758768,133.9280097
吹屋ふるさと村,34.86701584,133.47625732
池田動物園,34.67457625,133.90611324
五味の市,34.72790349,134.2723213
星野仙一記念館,34.59302139,133.77035522
湯郷温泉,34.99395268,134.1373816
農マル園芸吉備路農園,34.6614383,133.76333632
高松城址,34.6908989,133.82307434
ブラジリアンパーク鷲羽山ハイランド,34.44574103,133.79757107
道の駅 黒井山グリーンパーク,34.69355931,134.20529575
宇野港,34.49208996,133.95374182
満天の湯 温泉家くらしき,34.56201505,133.68542834
倉敷ロイヤルアートホテル,34.5968896,133.7682283
道の駅 彩菜茶屋,35.01472342,134.15089635
桃太郎のからくり博物館,34.59483417,133.77222247
日生諸島,34.69933701,134.2588501
国民宿舎サンロード吉備路,34.66981763,133.7695356
奥津温泉,35.23395708,133.92476527
美作農園,34.92926321,134.11424676
ヒルゼン高原センター体験施設　まにわ遊びの教室,35.29120413,133.63520243
寒風陶芸会館,34.64144516,134.13597107
愛宕山（岡山県高梁市）,34.78221512,133.6346283
岩屋城跡,35.07023621,133.84651184
岡山市サウスヴィレッジ,34.54772782,133.86623928
倉敷デニムストリート,34.59462033,133.77096424
道の駅 久米の里,35.05604234,133.92289448
湯郷温泉　和モダンなお宿　かつらぎ,34.99225,134.13397643
林源十郎商店,34.59734231,133.77042257
いがらしゆみこ美術館,34.59557299,133.77397787
湯郷グランドホテル,34.99253612,134.13655117
岩井滝,35.29828262,133.9586792
岡山県総合グラウンド,34.68060068,133.91874816
ライフパーク倉敷　科学センター,34.53607701,133.7691637
弘法寺（岡山県瀬戸内市）,34.61311722,134.11647034
大橋家住宅,34.5969757,133.76840606
由加神社,34.80690067,134.15872199
ＪＲ岡山駅,34.66614132,133.91780158
由加神社,34.50595091,133.85100239
広兼邸,34.83899809,133.46701901
くらしき川舟流し,34.58500671,133.77209473
笹尾山,34.72928619,134.17756653
満奇洞,34.97182361,133.58364934
西の湯温泉,34.94528097,134.13638045
安国寺（岡山県津山市）,35.06496814,133.99317701
善福寺（岡山県井原市）,34.59958244,133.46115609
Glass Studio TooS,34.99248607,134.13278765
津山鶴山ホテル,35.06338853,134.01975783
倉敷光作所,34.59680621,133.77428893
真賀温泉,35.15210342,133.71153259
元禄旅籠 油屋,35.20234926,133.7309284
道の駅 笠岡ベイファーム,34.47341388,133.50005024
ベンガラ館,34.85314047,133.46849925
のとろ温泉 天空の湯,35.20150342,133.79671764
渋川海岸,34.45639009,133.9028346
日本郷土玩具館,34.59505083,133.77148641
キャンドル　フェアリー,34.59715903,133.76758112
井倉洞,34.92801089,133.52359185
倉敷駅前観光案内所,34.60088371,133.76566733
美星天文台,34.67200503,133.54539661
出雲街道（岡山県真庭市）,35.08717728,133.70478821
奈義町現代美術館,35.1239572,134.17483854
桃太郎のからくり博物館,34.59483417,133.77222247
蒜山ハーブカーデンハービル,35.25739942,133.62234844
むかし下津井回船問屋,34.43767521,133.79760188
倉敷・とんぼ玉工房・MABO,34.58981286,133.80203678
着物レンタルVASARA 倉敷美観地区アイビースクエア店,34.59504248,133.77326405
大佐山オートキャンプ場,35.07532718,133.55027626
岩盤健康革命,34.5670843,133.77051812
美咲町・大垪和西の棚田,34.98954391,133.95417786
倉敷観光Cruise,34.57680285,133.75463814
美星町観光協会,34.68384265,133.54270735
おりんぴあどりーむせと,34.60373035,133.97778659
ＲＳＫバラ園,34.64702412,133.83415249
塩釜冷泉,35.28269256,133.68774439
湯原湖,35.21092224,133.72229004
成羽町観光協会,34.78352482,133.54403699
高梁駅前観光案内所,34.78908906,133.61652388
（一社）高梁市観光協会 高梁支部,34.78909737,133.6151823
川上町マンガ絵ぶた公園,34.73647201,133.4856934
成羽町観光案内所,34.78352482,133.54403699
星の郷ふれあいセンター,34.67592391,133.53015042
桃茂実苑観光農園,34.77462428,134.02055541
五果苑,34.72642583,133.87593723
BlueBerryはるな園,34.84520222,133.66271084
まほらファーム,35.08745264,134.05872879
湯原湖,35.21092224,133.72229004
道の駅 風の家 ふるさと特産館,35.27683053,133.62394266
稲荷山健康センター,34.70545956,133.83181886
砂川公園,34.70101818,133.76070585
ジャージー牛放牧,35.31380463,133.62138367
西山ファーム,34.88037715,134.02886269
もみじ公園,35.0102272,133.61553955
高梁市観光駐車場,34.79630204,133.61551819
下湯原温泉,35.18692316,133.73556447
八重籬神社,34.81020737,133.6211853
岡山西ゴルフ倶楽部,34.56258335,133.5028536
勝北総合スポーツ公園,35.10645676,134.09593201
川上町観光協会,34.7697486,133.50049718
レスパール藤ヶ鳴,34.76030311,133.8699195
