赤レンガ,143.0,0.7077,赤レンガ
倉庫,27.0,0.6222,倉庫
建物,39.0,0.5821,建物
雰囲気,61.0,0.7885,雰囲気
写真撮影,13.0,0.6692,写真撮影
ライトアップ,38.0,0.8526,ライトアップ
景色,39.0,0.8179,景色
外観,28.0,0.6357,外観
トイレ,15.0,-0.2867,トイレ
店内・館内,14.0,0.2714,店内・館内
おしゃれ,14.0,0.8286,おしゃれ
価格,15.0,-0.1067,価格
海,33.0,0.7485,海
子連れ,12.0,0.1333,子連れ
カップル,18.0,0.5778,カップル
デート,31.0,0.8484,デート
混雑,42.0,-0.3381,混雑
風,18.0,0.2611,風
イベント,107.0,0.6552,ビールイベント,イベント
フェスティバル,12.0,0.7083,フェスティバル
駅,12.0,-0.1750,駅
クリスマス,22.0,0.7273,クリスマス
赤い靴,14.0,0.6714,赤い靴
散歩,25.0,0.5760,散歩
公園,15.0,0.5200,公園
スケートリンク,27.0,0.5778,スケートリンク
広場,18.0,0.6556,広場
雑貨,50.0,0.6540,雑貨
お土産,14.0,0.6714,お土産
ショッピング,98.0,0.5296,ショッピング
お店,88.0,0.4955,お店
飲食店,98.0,0.5051,飲食店,レストラン
パンケーキ,15.0,0.7067,パンケーキ
カフェ,29.0,0.6276,カフェ
