味,37.0,0.6622,味,美味しい
風情,40.0,0.6675,風情,異国情緒
楽しむ,15.0,0.7600,楽しむ
混雑,24.0,0.0875,賑わい,混雑
路地裏,14.0,0.4929,路地裏
街,13.0,0.5769,街
占い,21.0,0.4952,占い
中華街,133.0,0.6398,中華街
中華料理,106.0,0.6679,中華料理,チャーハン
お粥,18.0,0.6889,お粥
スープ,13.0,0.7846,スープ
肉まん,100.0,0.7220,肉まん,豚まん,中華まん
小籠包,53.0,0.7472,小籠包
有名店,17.0,0.5118,有名店
お店,144.0,0.4500,お店
お土産,49.0,0.5367,お土産
甘栗,11.0,0.0818,甘栗
お茶,26.0,0.6962,お茶,飲茶
食べ,130.0,0.5477,食べ放題,食べ歩き
オーダーバイキング,26.0,0.4615,オーダーバイキング
料理,29.0,0.5965,コース料理,料理
食事,46.0,0.6109,食事場所,食事
価格,35.0,0.3114,価格
ランチ,42.0,0.6190,ランチ
