aspect,aspect_vecs,cluster_main_vecs
島堂,"[-4.34899986e-01 -7.08999932e-02  1.51469994e+00  5.36599994e-01
  1.25100002e-01  6.21500015e-01 -2.40999982e-02 -1.81199998e-01
 -1.79899991e-01  6.66499972e-01 -1.27599999e-01  3.61599982e-01
  2.15000063e-02  1.22700006e-01  1.62599996e-01 -2.12799996e-01
  2.61399984e-01 -7.20999986e-02 -5.06000042e-01  1.00999996e-02
  1.92199990e-01  5.51699996e-01 -6.09899998e-01 -4.31999937e-02
  5.23200035e-01 -3.83599997e-01  5.14000021e-02 -6.14799976e-01
  5.03000021e-02  1.37999997e-01  2.42500007e-01 -4.90000099e-02
  1.74999982e-02  8.06999952e-02 -2.49500006e-01 -2.10599989e-01
 -1.91500008e-01 -1.58800006e-01 -5.35000004e-02  7.47000054e-02
 -8.88999999e-02  4.80199993e-01 -2.25299999e-01 -3.51999998e-02
 -1.01400003e-01  1.01600003e+00  2.78100014e-01  6.89000040e-02
 -1.28500000e-01 -5.08499980e-01  6.08000010e-02 -3.04999948e-02
  3.61699998e-01 -1.92800000e-01  1.42900020e-01  5.21300018e-01
  1.83900014e-01 -3.66400003e-01 -1.61999986e-02 -4.76300001e-01
  1.34100005e-01 -4.28999990e-01 -1.24600001e-01  2.76600003e-01
  4.99999970e-02  1.76899999e-01 -8.85000005e-02  1.59700006e-01
 -2.50000000e-01 -2.08100006e-01  2.28700012e-01 -4.98000011e-02
  1.21399999e-01  1.12000003e-01  2.65300006e-01 -3.52699995e-01
  1.00000203e-03 -2.63599992e-01  7.53999949e-02 -2.26300001e-01
  1.39499992e-01  4.92300004e-01 -1.02000006e-01 -5.34000024e-02
 -1.16400003e-01  1.82500005e-01 -3.31999958e-02  1.38099998e-01
 -3.61900002e-01  1.68000013e-01  1.36000007e-01 -5.11000007e-02
 -1.73999995e-01  2.35999972e-02 -5.51100016e-01 -1.17399998e-01
 -4.51600015e-01  4.93000001e-02 -4.43499982e-01  1.04400001e-01
  5.57799995e-01  1.79700002e-01  1.60000026e-02  1.52400002e-01
 -1.20999999e-02 -1.73099995e-01  3.37999985e-02  3.12299997e-01
 -1.05429995e+00 -1.57099992e-01 -6.72899961e-01  1.36699989e-01
 -5.32800019e-01 -9.04999971e-02  2.74299979e-01  3.76200020e-01
 -5.09400010e-01  1.53200001e-01  2.03900009e-01 -1.94100007e-01
 -3.14999968e-02 -3.42999995e-02  2.42100000e-01  3.51999998e-02
 -5.90000033e-01  2.55199999e-01 -5.24000004e-02  1.04099996e-01
 -7.01099992e-01 -1.48400009e-01 -2.17000023e-02  3.06899995e-01
 -3.38699996e-01 -1.00299999e-01  1.21700004e-01 -4.20700014e-01
  3.52199972e-01 -3.50000039e-02  3.24000001e-01 -3.77999991e-02
 -3.28299999e-01 -1.58799991e-01 -8.48000050e-02  2.35300004e-01
  7.84700036e-01 -1.72000006e-02  1.19500011e-01 -7.91999996e-02
 -6.03299975e-01 -4.34899986e-01 -1.50800005e-01 -9.39999968e-02
 -2.10999995e-02 -2.84000039e-02 -1.61100000e-01 -2.35100001e-01
 -2.90800005e-01  4.24099982e-01 -5.17000034e-02  1.56999975e-02
  2.84599990e-01  8.33999962e-02  1.12999998e-01 -1.56599998e-01
  1.54500008e-01  1.32300004e-01  2.06200004e-01  1.08599991e-01
 -2.18600005e-01  8.34000036e-02 -1.65199995e-01 -4.23900008e-01
  1.19999796e-03  3.80099982e-01  1.33599997e-01  9.98999998e-02
  2.21499994e-01  9.64999944e-02  2.27299988e-01 -2.40000337e-03
  1.69099987e-01 -7.49499977e-01  5.33399999e-01  8.84000063e-02
 -1.23600006e-01  1.90200001e-01  5.21000028e-02 -6.66599989e-01
  4.30399984e-01 -1.18500002e-01  3.67999971e-02 -5.97000048e-02
  5.08399963e-01 -3.35500002e-01  4.01400000e-01 -8.91000032e-02
  3.57800007e-01 -1.02200001e-01 -3.29999626e-03 -1.78900003e-01
  1.43000111e-02 -3.81599993e-01 -9.00000036e-02 -5.58699965e-01
 -1.70000046e-02  2.11800009e-01 -3.55199993e-01 -2.13000000e-01
 -5.26000112e-02  1.27800003e-01  5.18999994e-02 -8.82000029e-02
 -1.57999992e-01  3.09500009e-01  6.56899989e-01 -4.21099991e-01
  1.34800002e-01 -1.42939997e+00  1.09999999e-03  1.85600013e-01
  6.79999962e-02 -1.61499992e-01 -5.57000004e-02 -1.93900004e-01
 -1.70399994e-01 -4.69399989e-01  4.25300002e-01 -7.95999914e-02
  3.02900016e-01  1.34199992e-01  2.05299988e-01  3.59999985e-01
 -5.62600017e-01  4.46600020e-01  7.45999962e-02 -3.39199990e-01
 -7.53300011e-01 -3.42400014e-01 -3.88500005e-01  4.65999991e-02
 -5.15000001e-02  2.87999988e-01  2.49199986e-01 -7.21300006e-01
  2.71099985e-01 -2.81399995e-01  8.09000060e-02  1.27000064e-02
 -2.19799995e-01 -1.06300004e-01  3.76200020e-01 -8.86999965e-01
 -1.99499995e-01  2.54299998e-01  2.57699996e-01  3.41500014e-01
 -3.72999907e-02 -1.49199992e-01  4.88900006e-01  3.26099992e-01
  3.67000014e-01 -4.90700006e-01  1.56399995e-01 -3.99999321e-03
 -2.00999975e-02 -4.87699986e-01 -5.26600003e-01 -3.11500013e-01
  1.07800007e-01  2.31999904e-02  1.63100004e-01  2.80600011e-01
  3.18599999e-01 -1.46699995e-01  3.34800005e-01  2.81699985e-01
 -1.03299998e-01  8.91000032e-02  1.71200007e-01 -2.16800004e-01
 -5.03099978e-01 -1.28100008e-01 -4.07999903e-02 -1.42300010e-01
  2.22499996e-01 -9.90999937e-02  3.44099998e-01  1.89200014e-01
 -8.06000084e-02 -4.17999923e-02 -4.75000024e-01 -1.02300003e-01
  6.43000007e-02  4.48199987e-01 -7.34300017e-01  1.44700006e-01
 -9.58099961e-01  2.60500014e-01  1.90099999e-01  2.71000028e-01]","[-3.96299999e-01 -8.45333342e-02  2.19156666e+00  1.34196666e+00
  4.34333335e-01  6.38599988e-01 -1.08600008e-01 -5.67833344e-01
 -2.95500000e-01  1.46253332e+00 -2.60999999e-01  6.58366663e-01
 -1.24666659e-01  5.28266670e-01 -7.67333346e-02 -4.15000021e-02
  3.11133333e-01 -1.30933331e-01 -1.06220002e+00  1.55333319e-02
  9.09533306e-01  9.56633319e-01 -8.69299998e-01 -1.67199992e-01
  9.74066675e-01 -2.86033330e-01 -2.64833336e-01 -9.55833323e-01
  1.10966669e-01  3.15333329e-01  1.97133333e-01 -1.64700013e-01
  6.12666607e-02 -1.96400007e-01 -5.46966673e-01 -3.39466669e-01
  8.69999888e-03  1.14233332e-01  5.00433324e-01 -3.58266658e-01
 -2.81099995e-01  5.38499992e-01 -3.52633333e-01  7.79666817e-02
 -3.07333407e-02  2.43916664e+00 -9.28333128e-02 -1.42166677e-01
 -2.95766667e-01 -9.71366684e-01 -1.06933335e-01 -1.52966664e-01
  3.85600002e-01 -1.04966672e-01 -3.81999798e-02  6.34133340e-01
  2.48800013e-01 -1.41566670e-01 -2.63433340e-01 -4.25333387e-02
  1.02200003e-01 -6.63199992e-01 -1.06000006e-01  5.40033322e-01
  1.44099997e-01  3.56233336e-01 -1.28500001e-01  1.37666613e-02
 -5.45499993e-01 -1.69166684e-01  4.04000010e-01 -1.23266666e-01
  2.77700001e-01  5.04866660e-01  3.04500004e-01 -6.64099989e-01
 -8.52999998e-02 -5.37733325e-01 -7.71666629e-02 -4.11766673e-01
  3.98266661e-01  9.44766670e-01 -4.02800002e-01 -2.64100002e-01
 -1.84666668e-01  2.61600000e-01  2.36333410e-02  4.55866671e-01
 -6.28333341e-01  2.77166678e-01 -4.76133334e-01 -1.78833333e-01
 -1.46266668e-01  4.05633322e-01 -3.14533353e-01 -1.08666662e-01
 -7.76833342e-01 -9.00666614e-02 -6.27499994e-01  1.30766674e-01
  5.38399993e-01  3.35866664e-01  1.16166670e-01  3.34800005e-01
  2.34133332e-01  4.54199997e-01  2.99000069e-02  7.88200006e-01
 -1.18156664e+00 -6.44333313e-02 -7.26966659e-01  2.15566661e-01
 -6.40133342e-01 -2.43466662e-01  2.73833321e-01  6.64966680e-01
 -7.84766671e-01  2.28299994e-01  2.84000002e-01 -4.00000035e-02
 -5.96666367e-03  1.66666221e-03  3.57633326e-01  1.34966669e-01
 -8.65366670e-01  3.28599997e-01  7.02333307e-02 -1.34733337e-01
 -1.27853331e+00  6.03333339e-02 -9.44000046e-02  4.92033333e-01
 -2.47200000e-01 -2.65800000e-01 -2.39733340e-01 -9.83699992e-01
  4.94333321e-01  2.18433321e-01  5.82799992e-01 -2.76100001e-01
 -9.18333338e-01 -2.40533330e-01 -5.51000064e-02  2.83833322e-01
  1.32210003e+00 -5.05333338e-02  3.52800012e-01 -4.32333313e-02
 -1.21959998e+00 -2.91466666e-01 -3.24400006e-01 -4.14466683e-01
  4.66766648e-01  1.08866659e-01 -1.13063330e+00 -3.82233327e-01
 -7.32299992e-01  7.38366668e-01  1.70599997e-01  2.46299993e-01
  6.50266650e-01  1.39199996e-01  1.74500002e-01 -2.83666669e-01
  4.43866674e-01 -1.27499993e-01  1.92533335e-01  8.69666661e-02
 -2.55399997e-01 -1.89300002e-01 -4.92499989e-01 -7.56866668e-01
 -2.68633328e-01  3.06299989e-01  8.73333352e-02  1.30433335e-01
  5.68966653e-01  5.35200007e-01  2.81233329e-01 -5.83633347e-01
  3.71933325e-01 -1.29243332e+00  1.09620000e+00  1.80966667e-01
 -3.96233333e-01  1.23000001e-01 -2.44999994e-01 -1.14163334e+00
  4.54366649e-01 -4.53833342e-01  8.98333254e-02  1.42333365e-02
  5.15533320e-01 -2.20133327e-01  5.43699998e-01 -1.61000008e-01
  7.75033337e-01 -6.51666656e-02 -9.07333295e-02 -2.55433345e-01
 -3.47099995e-01 -3.39766663e-01 -2.40966673e-01 -6.55533325e-01
 -2.27466666e-01  2.28500001e-01 -6.24300011e-01 -2.62733327e-01
 -8.19400006e-01  3.10599998e-01  6.62666674e-02 -1.70900003e-01
 -4.44899990e-01  6.61533351e-01  1.36216666e+00 -3.71700009e-01
  1.63099993e-01 -3.14313336e+00  1.90766666e-01  4.02200001e-01
  2.04499998e-01 -1.58699992e-01  4.25000008e-02 -8.97333374e-02
 -1.85066678e-01 -7.92799999e-01  4.80533347e-01 -1.48899995e-01
  6.81299999e-01  2.36599998e-01  5.44833322e-01 -1.11999984e-02
 -7.86333324e-01  7.98300018e-01  2.23533329e-01 -4.77099997e-01
 -1.39086668e+00 -1.00000004e-01 -8.92833353e-01 -3.79766660e-01
 -7.57666652e-02  3.10433331e-01  4.48466664e-01 -1.50136666e+00
  5.74233328e-01 -7.15966667e-01  6.36666728e-02 -1.27099986e-01
 -1.94099997e-01 -5.31833343e-01  3.56066668e-01 -1.81059995e+00
  1.18333393e-02  2.27866672e-01  5.26533338e-01  1.01006667e+00
  1.42333346e-01 -1.44899998e-01  3.79366659e-01  7.52000020e-02
  2.15766683e-01 -7.26433329e-01  1.76433340e-01  3.76633341e-01
  3.93999994e-01 -8.38366653e-01 -1.11233337e+00 -1.96866660e-01
  2.12633339e-01 -1.59066676e-01 -2.12166658e-01  1.97266677e-01
  3.48399999e-01  3.26667105e-03  6.48800003e-01  6.10999960e-02
  2.42400007e-01 -1.12900002e-01  1.30500001e-01 -1.57366672e-01
 -1.61866666e-01 -1.92966675e-01  3.54666673e-01 -2.30266668e-01
  7.37266671e-01 -5.41633323e-01 -1.42666674e-01  1.42466667e-01
 -1.53700007e-01 -1.17833322e-01 -4.53900013e-01 -1.51300001e-01
 -3.42133339e-01  6.92166653e-01 -8.01366663e-01  1.57633338e-01
 -8.94133325e-01  4.73600000e-01  8.83666743e-02  3.69166680e-01]"
岩場,"[-0.2642 -0.0613  0.2554  0.1565 -0.297   0.1693  0.0488 -0.2275 -0.5444
  0.1978  0.1531  0.1552 -0.3495  0.0022 -0.3886  0.5276 -0.041   0.0657
 -0.2812 -0.3147  0.037   0.1059 -0.2679 -0.1679  0.176   0.2657  0.0188
  0.0434  0.1429  0.2279 -0.0744 -0.2583 -0.1658 -0.1867 -0.095   0.1321
  0.203  -0.0727 -0.1464  0.0991 -0.2617 -0.0715  0.2123  0.2461  0.1583
 -0.0459  0.0614  0.2301  0.2072  0.2099  0.1065 -0.2733 -0.0747  0.1075
 -0.1307 -0.2022  0.0067 -0.1768  0.1714 -0.0129 -0.0062 -0.3389 -0.3597
  0.0739  0.2585  0.273   0.0964 -0.2634 -0.0797  0.1963  0.2169  0.586
  0.3518  0.2203 -0.0536 -0.1207 -0.0772  0.0139 -0.1316  0.319   0.0691
  0.0251 -0.0125 -0.0435 -0.3306  0.1909 -0.0055  0.1566 -0.0643 -0.3054
 -0.4043  0.0308  0.0659  0.4408 -0.1712 -0.1275 -0.2218  0.0628 -0.0945
 -0.0311  0.4277  0.4022 -0.1857  0.0239 -0.1399  0.3828 -0.0878 -0.0373
  0.1826  0.2255 -0.2878 -0.0784  0.0777  0.106   0.1283  0.187   0.0075
  0.071  -0.1834 -0.2039 -0.0331 -0.0515 -0.0135 -0.1807 -0.0106 -0.1224
 -0.0889  0.0334 -0.3258  0.1993 -0.0503 -0.2119  0.1706 -0.1621 -0.2991
  0.4501  0.2504  0.0025  0.4702 -0.1889 -0.0195 -0.2549 -0.058  -0.0266
  0.1023 -0.0233  0.0076 -0.0754 -0.0403  0.1912 -0.0853  0.0116  0.3245
  0.2651  0.4835 -0.0244 -0.1872  0.2407 -0.1109  0.1242 -0.2142  0.0615
  0.0023  0.0366 -0.2012 -0.0277 -0.0121  0.4391 -0.2059 -0.1469  0.077
 -0.0203  0.012   0.1415 -0.1293 -0.0911 -0.0577  0.3249 -0.1264  0.0574
  0.0715 -0.2018 -0.0449  0.0462 -0.5148 -0.3585 -0.1142 -0.0602  0.3099
 -0.1359 -0.0423  0.1016  0.1738 -0.103   0.2581 -0.3241 -0.0026  0.0991
 -0.0565  0.3412 -0.2107 -0.0219  0.0511 -0.0684  0.0357 -0.0358 -0.0424
 -0.1473  0.2614 -0.2734 -0.2678  0.1757 -0.102   0.0575  0.0935  0.215
  0.154  -1.0392  0.3235 -0.2187 -0.1033  0.1224  0.0377  0.2025 -0.2681
 -0.4639  0.083   0.2509  0.1956  0.0033 -0.1667 -0.0806 -0.3336  0.2181
 -0.2568  0.2931 -0.3727 -0.0322  0.1155 -0.1795 -0.0354  0.0707  0.2625
 -0.2256  0.3476 -0.0943  0.1155  0.0649  0.0519 -0.3555  0.3165 -0.3118
  0.0548  0.0657  0.1581  0.0973 -0.0061  0.4322  0.3521  0.1254 -0.0431
 -0.3726  0.0457  0.0773 -0.1276 -0.112  -0.0541  0.0505 -0.1762 -0.0024
  0.2837 -0.2741 -0.0572  0.0582 -0.3293 -0.0262  0.384   0.1404  0.1038
 -0.2137 -0.2383  0.0997 -0.0309 -0.0789  0.0434  0.2361  0.1767 -0.2566
 -0.0057  0.1968 -0.0743 -0.0563 -0.0101  0.3435 -0.2385 -0.2001  0.0094
  0.136   0.1646  0.1013]","[-1.45450004e-01 -9.07500158e-03  3.48887496e-01  1.20525000e-01
 -2.40212497e-01  1.34125007e-02  5.00125010e-02 -2.57375002e-01
 -3.38824999e-01  1.69262501e-01  1.19287499e-01  1.09775000e-01
 -1.02587500e-01  1.06562501e-01 -3.10562497e-01  2.71550001e-01
 -5.52625014e-02 -2.42999988e-02 -2.46762495e-01 -4.01000016e-02
  8.07499984e-02  1.44875002e-01 -1.71724998e-01 -6.34500005e-02
  2.36912500e-01  1.59900000e-01 -5.68125013e-02  3.48624992e-02
  1.09900003e-01  2.12499787e-03 -2.05750017e-02 -5.26250033e-02
 -1.18012502e-01 -7.92999938e-02 -2.94624994e-02  3.29500004e-02
  1.34124984e-02 -7.96874993e-02  1.75250003e-02  1.91249989e-02
 -1.54262500e-01 -8.33000010e-02 -6.70250030e-02  2.91975003e-01
  4.30625009e-02  7.98750022e-02 -7.51250284e-03  9.94249992e-02
  2.04112503e-01  7.00375028e-02 -8.90625035e-02 -4.78499983e-02
 -4.23124987e-02  1.63625008e-02 -1.97600002e-01  2.07750013e-02
  1.21525000e-01 -5.36625003e-02  8.75999990e-02  7.21374997e-02
  1.80125000e-02 -2.25762498e-01 -1.33550001e-01  5.49124987e-02
  4.56250273e-03  8.31624998e-02 -2.07625027e-02 -1.52049997e-01
 -1.77587499e-01  2.40637502e-01  3.52250012e-02  1.78287503e-01
  2.63162499e-01  4.15249993e-02 -1.02874970e-02 -1.98087496e-01
 -1.18499998e-01 -7.45624994e-02 -1.58537499e-01  9.41375014e-02
  1.75725002e-01 -7.69374999e-02 -4.19625005e-02 -1.01075002e-01
 -1.92224998e-01  1.60424999e-01  1.21187501e-01  5.67624993e-02
 -9.80875008e-02 -1.05150001e-01 -2.24350001e-01 -9.96499979e-02
 -8.68500007e-02  2.14012499e-01 -1.40487501e-01  3.35249994e-02
 -1.43424997e-01 -5.67625016e-02 -1.06437498e-01  4.23875020e-02
  2.73475003e-01  4.02587503e-01 -3.82500180e-03  1.87875002e-02
 -1.53975002e-01  3.02462499e-01 -3.21999999e-02  1.10625001e-01
  1.79850000e-01  5.52625003e-02 -2.67712503e-01 -2.17499913e-03
 -7.19999825e-03  1.50600000e-01  1.87587500e-01  4.59250016e-02
 -1.08387500e-01 -5.92125002e-02 -7.39874997e-02 -4.38625026e-02
 -3.53750013e-02 -3.31250003e-02  8.00250007e-02 -1.13625014e-02
 -5.52874998e-02 -8.30875002e-02  4.13375008e-02  1.48525003e-01
 -1.81087500e-01  4.22500016e-02 -1.43124997e-02 -1.18725000e-01
  1.85387498e-01 -1.28787502e-01 -1.37087500e-01  1.61737503e-01
  8.69374987e-02  1.18387502e-01  2.47462499e-01 -6.16999989e-02
 -3.50750010e-02 -3.48749990e-02  8.47875006e-02 -9.69375009e-02
  1.23712501e-01  6.44500027e-02  3.65125032e-02 -1.16437500e-01
 -1.36650001e-01  1.98112498e-01  3.62249995e-02  8.67374982e-02
  1.69349999e-01  8.36124979e-02  1.64125000e-01 -1.09412499e-01
 -1.44437499e-01  1.47962503e-01  3.77125012e-02  1.47887500e-01
 -5.80499973e-02  6.81499990e-02 -7.62249988e-02 -1.01412499e-01
  8.59000015e-02  3.29500008e-02 -9.07500042e-03  9.62249998e-02
 -1.85587500e-01 -2.19624990e-02  1.01112502e-01  8.59374988e-02
 -2.13125022e-02  2.06749997e-02 -8.88750143e-03 -9.43249995e-02
  3.77249992e-02  1.42499999e-01  2.09750002e-02 -1.01400003e-01
  3.73125000e-02 -2.07987499e-01  6.74875006e-02  9.87750031e-02
 -3.02912501e-01 -8.61750014e-02 -3.02874994e-02 -4.66875008e-02
  1.66674997e-01  4.93625010e-02  1.01124989e-02  4.45999994e-02
  6.20750031e-02  5.13500003e-02  9.06750010e-02 -2.53749639e-03
  9.24375005e-02  1.54124983e-02 -4.56749992e-02  5.93249979e-02
 -3.46025000e-01  2.38500012e-02 -3.87500972e-04  4.97624979e-02
  5.53750007e-02 -4.45999997e-02  5.38374991e-02 -1.14475002e-01
  1.74475003e-01 -1.09900001e-01 -2.81662501e-01  2.24724997e-01
 -1.23262499e-01  2.07812499e-01  1.83399999e-01 -6.10499995e-02
 -2.55000014e-02 -9.27387498e-01  1.30212504e-01  6.48749899e-03
  1.75375012e-02  2.08374988e-02  1.81500001e-02  6.04624990e-02
 -5.30624967e-02 -1.57824999e-01  8.51499992e-02  1.34325002e-01
  1.79825000e-01  7.43749975e-02 -9.92750027e-02 -8.11624994e-02
 -2.98312500e-01  1.19899996e-01 -4.79999930e-03  8.57000020e-02
 -2.97687502e-01  7.74624990e-02  8.13875012e-02 -1.65125001e-01
 -7.19875009e-02  2.62500340e-04  7.39249984e-02 -3.33699999e-01
  2.69825003e-01 -2.11937500e-01 -7.08250008e-02  3.76124997e-02
  2.85874992e-02 -3.12787497e-01  1.35962503e-01 -3.72962500e-01
 -4.44999710e-03  8.84124998e-02  7.36249990e-02  1.84812499e-01
 -4.33874996e-02  2.27162498e-01 -7.03999978e-02 -1.06749999e-02
  1.69875012e-02 -1.36262500e-01  8.59999959e-03  1.19149998e-01
 -9.36249911e-03 -3.70875013e-02 -6.58875001e-02  1.25525002e-01
 -1.01724999e-01 -5.39125012e-02  6.34624991e-02 -1.84050001e-01
  6.56000014e-02 -4.73749994e-02 -6.51124986e-02  1.73125020e-02
  1.55225001e-01  1.27862502e-01  6.67500030e-03 -1.44349999e-01
 -3.19875004e-02  1.79749993e-02  4.95249986e-02  1.69125020e-02
  5.79000011e-02 -9.57249980e-02  7.48624993e-02 -8.99124991e-02
  5.92874991e-02  1.32974999e-01 -1.73399997e-01  1.39262502e-01
  5.42874993e-02  1.26924992e-01 -8.94250013e-02 -7.85125010e-02
 -6.77250025e-02  9.98250009e-02  1.09150000e-01  7.06125025e-02]"
