シャバーニ,53.0,0.7340,シャバーニ
イケメンゴリラ,54.0,0.6889,イケメンゴリラ
コアラ,76.0,0.7053,コアラ
ライオン,13.0,0.6846,ライオン
ナイトズー,15.0,0.7333,ナイトズー
園,278.0,0.6708,東山動物園,植物園,動物園
動物,147.0,0.6571,動物
ショッピング,19.0,0.2789,ショッピング
レストラン,13.0,0.5692,レストラン
食事,12.0,0.4750,食事
お弁当,19.0,0.5579,お弁当
家族,25.0,0.7160,家族
子供,72.0,0.7847,子供
天候,11.0,0.4455,天候
景観,11.0,0.8091,景観
イベント,12.0,0.7417,イベント
坂や階段,11.0,-0.3091,坂や階段
ベビーカーのレンタル,13.0,0.1077,ベビーカーのレンタル
駐車場,41.0,-0.2024,駐車場
タワー,24.0,0.5542,タワー
地下鉄,11.0,0.4182,地下鉄
展示,14.0,0.7429,展示
楽しさ,21.0,0.8714,楽しさ
遊園地,45.0,0.6800,遊園地
入場料,65.0,0.7400,入場料
広さ,59.0,0.5288,広さ
敷地,16.0,0.3687,敷地
園内,41.0,0.5756,園内
混雑,28.0,-0.1893,混雑
