金沢城,22.0,0.5455,金沢城
入園料,11.0,0.7182,入園料
無料開放,13.0,0.7385,無料開放
兼六園,151.0,0.8093,兼六園
日本,67.0,0.8239,日本三名園,日本庭園
園内,26.0,0.6154,園内
庭園,125.0,0.7632,公園,庭園
花見,68.0,0.7985,桜,花見
梅,14.0,0.7857,梅
松,11.0,0.6364,松
木々,25.0,0.7280,木,木々
新緑,26.0,0.8154,新緑
紅葉,30.0,0.6233,紅葉
雪吊り,54.0,0.7352,雪吊り
雪,38.0,0.4500,雪
冬,22.0,0.5000,冬
天候,31.0,0.1484,気温,天候
外国人観光客,56.0,0.0946,外国人観光客,外国人,観光客
ガイド,13.0,0.3846,ガイド
和菓子,13.0,0.7462,和菓子
お茶,19.0,0.7684,お茶
お茶屋,21.0,0.7000,お茶屋
写真撮影,14.0,0.6714,写真撮影
灯籠,21.0,0.6619,灯籠
ライトアップ,41.0,0.7878,ライトアップ
景色,83.0,0.7229,景色
雰囲気,21.0,0.6905,雰囲気
美しさ,12.0,0.9750,美しさ
池,22.0,0.6773,池
噴水,13.0,0.7462,噴水
散歩,22.0,0.7136,散歩
混雑,24.0,-0.3000,混雑
広さ,37.0,0.5459,広さ
